epoch,step,critic_loss,generator_loss,gradient_penalty,real_score_mean,fake_score_mean
1,104,-337.4471740722656,-435.6550598144531,21.96762466430664,1009.6431274414062,452.51971435546875
1,105,-353.7834777832031,-467.08380126953125,21.957468032836914,1052.02099609375,478.662841796875
1,106,-352.5743713378906,-455.7344665527344,23.919443130493164,1057.399169921875,465.6304016113281
1,107,-354.4426574707031,-478.13836669921875,21.76790428161621,1048.0498046875,475.9281005859375
1,108,-346.2862243652344,-490.142578125,22.91324234008789,1068.26904296875,492.85040283203125
1,109,-334.31707763671875,-463.0240173339844,26.602680206298828,1196.9169921875,596.5731201171875
1,110,-332.7680358886719,-628.5028686523438,18.726680755615234,1031.6654052734375,511.63055419921875
1,111,-277.63824462890625,-494.33404541015625,17.842212677001953,949.3684692382812,493.30810546875
1,112,-271.765380859375,-480.4359130859375,19.907285690307617,1023.713134765625,552.8748779296875
1,113,-261.39984130859375,-428.424560546875,20.562421798706055,1031.294677734375,564.2706298828125
1,114,-276.8640441894531,-453.02978515625,20.08621597290039,1008.62841796875,530.9022216796875
1,115,-279.97216796875,-393.08599853515625,20.109180450439453,998.419189453125,517.355224609375
1,116,-283.863037109375,-543.427490234375,13.522712707519531,830.7255859375,411.63543701171875
1,117,-319.04052734375,-492.96868896484375,18.226959228515625,980.0836181640625,478.77349853515625
1,118,-283.62298583984375,-450.232666015625,18.686614990234375,970.9791870117188,500.49005126953125
1,119,-269.99774169921875,-509.5124206542969,17.411359786987305,977.8143920898438,533.7030639648438
1,120,-263.84027099609375,-571.102294921875,15.444121360778809,944.31396484375,526.032470703125
1,121,-250.41836547851562,-515.156494140625,15.95876693725586,949.6659545898438,539.659912109375
1,122,-247.94676208496094,-465.79241943359375,20.88043975830078,1089.81005859375,633.0588989257812
1,123,-243.00497436523438,-594.4673461914062,11.924044609069824,833.5225830078125,471.27716064453125
1,124,-249.4425811767578,-502.24859619140625,16.79411506652832,971.2764282226562,553.8927001953125
1,125,-244.19778442382812,-430.81976318359375,20.60542869567871,1081.35302734375,631.1009521484375
1,126,-237.75674438476562,-514.975830078125,15.888357162475586,975.0116577148438,578.371337890625
1,127,-229.144775390625,-553.7703857421875,12.667627334594727,855.07080078125,499.249755859375
1,128,-229.65853881835938,-453.3680114746094,16.89969253540039,970.1026000976562,571.4471435546875
1,129,-256.12725830078125,-631.2587890625,10.24619197845459,812.7965087890625,454.20733642578125
1,130,-281.8935546875,-478.3524169921875,17.942466735839844,1001.7869873046875,540.46875
1,131,-247.68081665039062,-519.167236328125,13.748849868774414,863.9690551757812,478.79974365234375
1,132,-262.9456787109375,-467.67950439453125,20.356468200683594,1070.63623046875,604.1258544921875
1,133,-241.2235565185547,-523.8869018554688,15.693147659301758,915.942626953125,517.78759765625
1,134,-241.4771270751953,-463.08013916015625,18.54039764404297,1009.581298828125,582.7001953125
1,135,-245.79278564453125,-586.2509765625,13.139532089233398,865.2269897460938,488.03887939453125
1,136,-260.4119873046875,-519.16455078125,16.65478515625,1003.0186767578125,576.058837890625
1,137,-269.64501953125,-556.5214233398438,15.957056045532227,967.963623046875,538.748046875
1,138,-264.2591857910156,-578.9285888671875,14.69616413116455,915.6681518554688,504.44732666015625
1,139,-238.08204650878906,-551.084228515625,15.676536560058594,953.2882080078125,558.4407958984375
1,140,-253.84860229492188,-610.2764282226562,14.390121459960938,954.110595703125,556.3607788085938
1,141,-243.7248992919922,-527.509033203125,14.799903869628906,929.04248046875,537.3185424804688
1,142,-255.90899658203125,-597.5804443359375,13.761004447937012,876.31640625,482.79736328125
1,143,-281.82574462890625,-585.831298828125,15.512059211730957,959.9196166992188,522.9732666015625
1,144,-269.65447998046875,-464.71484375,20.953582763671875,1088.0716552734375,608.88134765625
1,145,-281.3292236328125,-577.580322265625,15.575547218322754,961.89697265625,524.812255859375
1,146,-286.46966552734375,-468.1632080078125,21.233367919921875,1113.5443115234375,614.740966796875
1,147,-271.24859619140625,-587.0250244140625,17.657745361328125,1054.298828125,606.4727783203125
1,148,-277.06793212890625,-692.0083618164062,13.620277404785156,919.1485595703125,505.87786865234375
1,149,-282.9207458496094,-588.1990966796875,19.070438385009766,1129.347412109375,655.7222900390625
1,150,-273.59051513671875,-639.53515625,12.837254524230957,903.999267578125,502.03619384765625
1,151,-249.93414306640625,-496.77764892578125,19.1993465423584,1072.04931640625,630.1217041015625
1,152,-256.20947265625,-561.0518188476562,13.937177658081055,913.5194091796875,517.9381713867188
1,153,-266.5701904296875,-573.338134765625,14.068397521972656,887.788818359375,480.53466796875
1,154,-257.9798583984375,-550.769775390625,15.821866989135742,986.1925048828125,569.9939575195312
1,155,-278.8192138671875,-569.4840087890625,17.32737922668457,1081.239990234375,629.14697265625
1,156,-296.4975891113281,-642.1746826171875,15.969393730163574,1046.526611328125,590.3350830078125
2,157,-288.6477966308594,-542.319580078125,18.70981216430664,1122.058837890625,646.3129272460938
2,158,-262.84942626953125,-523.1552734375,18.94220733642578,1088.8212890625,636.5498046875
2,159,-265.8630065917969,-548.7113647460938,19.530349731445312,1119.9437255859375,658.7772216796875
2,160,-274.78973388671875,-667.0595703125,14.051798820495605,937.1647338867188,521.8569946289062
2,161,-271.2143859863281,-632.562255859375,16.805233001708984,1064.244384765625,624.9776611328125
2,162,-276.3249816894531,-583.633056640625,18.43522071838379,1114.6895751953125,654.0123901367188
2,163,-286.35870361328125,-677.2603759765625,16.76862335205078,1062.1055908203125,608.0606689453125
2,164,-284.71185302734375,-620.8089599609375,16.86449432373047,1066.7294921875,613.3726806640625
2,165,-312.0053405761719,-638.26123046875,18.51474952697754,1173.2928466796875,676.1400146484375
2,166,-294.13165283203125,-641.8150634765625,17.019136428833008,1005.9830322265625,541.6600341796875
2,167,-290.2105407714844,-550.0335693359375,20.10569190979004,1201.306640625,710.0391845703125
2,168,-276.5014343261719,-639.252685546875,17.95412826538086,1067.4150390625,611.372314453125
2,169,-283.22576904296875,-677.07470703125,16.481983184814453,1106.21630859375,658.1707153320312
2,170,-246.44918823242188,-545.2918701171875,16.957229614257812,1002.8485107421875,586.8270263671875
2,171,-300.73504638671875,-737.1395263671875,14.993181228637695,1107.04296875,656.3760986328125
2,172,-293.94647216796875,-543.4622802734375,21.621990203857422,1268.7744140625,758.6080322265625
2,173,-279.42681884765625,-584.56201171875,19.141155242919922,1116.0703125,645.23193359375
2,174,-303.5995788574219,-586.6983642578125,16.989078521728516,1081.630615234375,608.1402587890625
2,175,-286.0076599121094,-536.05908203125,24.893314361572266,1277.5322265625,742.5914306640625
2,176,-300.8405456542969,-733.248779296875,15.69759750366211,1018.107177734375,560.2906494140625
2,177,-281.70941162109375,-561.9183959960938,20.2955379486084,1139.06640625,654.401611328125
2,178,-273.087646484375,-671.412841796875,16.679786682128906,1052.9349365234375,613.0494384765625
2,179,-301.6820373535156,-673.7999877929688,20.636112213134766,1223.0406494140625,714.9974975585938
2,180,-306.1241760253906,-630.0259399414062,20.767623901367188,1255.736572265625,741.9361572265625
2,181,-272.2850036621094,-565.0693359375,19.370315551757812,1118.562255859375,652.5740966796875
2,182,-314.4475402832031,-763.717529296875,20.33664894104004,1257.944091796875,740.1300659179688
2,183,-289.7251281738281,-584.964599609375,20.69350814819336,1223.7503662109375,727.0901489257812
2,184,-306.2795104980469,-764.0684814453125,16.03683090209961,1083.6552734375,617.0074462890625
2,185,-331.5697021484375,-768.0781860351562,18.576539993286133,1238.9638671875,721.6287841796875
2,186,-304.99041748046875,-714.8544921875,19.08625030517578,1185.31005859375,689.4571533203125
2,187,-284.447021484375,-608.0732421875,19.739402770996094,1240.6600341796875,758.8189697265625
2,188,-285.3273010253906,-738.5213623046875,16.906808853149414,1086.6005859375,632.2052001953125
2,189,-268.8708801269531,-543.7757568359375,23.43979263305664,1262.218017578125,758.94921875
2,190,-288.966552734375,-753.765869140625,15.560487747192383,1033.761962890625,589.1905517578125
2,191,-290.41534423828125,-663.2314453125,14.510856628417969,1020.990234375,585.46630859375
2,192,-306.05010986328125,-699.5950927734375,17.395843505859375,1153.2572021484375,673.2486572265625
2,193,-295.33660888671875,-628.70556640625,17.372386932373047,1108.2650146484375,639.2045288085938
2,194,-304.8104248046875,-764.480224609375,16.200950622558594,1082.229736328125,615.4097900390625
2,195,-298.01531982421875,-633.5236206054688,19.104700088500977,1158.97119140625,669.9088745117188
2,196,-295.4598388671875,-701.4320678710938,17.76225471496582,1142.453125,669.3707275390625
2,197,-302.6177673339844,-722.4381713867188,17.02952003479004,1040.362060546875,567.4490966796875
2,198,-287.9407958984375,-604.867431640625,20.000526428222656,1160.415771484375,672.4697265625
2,199,-297.8203125,-726.78369140625,16.21636962890625,1080.379638671875,620.3956298828125
2,200,-308.5085754394531,-750.492919921875,17.638301849365234,1157.6173095703125,672.7257080078125
2,201,-278.7400817871094,-569.9828491210938,21.136226654052734,1263.15576171875,773.0534057617188
2,202,-272.7931213378906,-689.2935791015625,18.551692962646484,1187.764404296875,729.454345703125
2,203,-273.0658874511719,-643.351318359375,18.21554946899414,1118.51806640625,663.2966918945312
2,204,-289.0959167480469,-718.45751953125,15.423446655273438,1060.202880859375,616.8724975585938
2,205,-280.24981689453125,-644.8333740234375,17.343669891357422,1110.458740234375,656.772216796875
2,206,-280.96893310546875,-645.6719360351562,20.870880126953125,1251.1365966796875,761.4588623046875
2,207,-273.16412353515625,-678.7943115234375,14.605817794799805,998.9829711914062,579.7606811523438
2,208,-275.9251708984375,-592.7791137695312,18.611488342285156,1189.36669921875,727.32666015625
2,209,-248.30052185058594,-589.909912109375,20.002601623535156,1169.2843017578125,720.957763671875
2,210,-268.25115966796875,-682.0592041015625,14.636017799377441,1033.494140625,618.8828125
2,211,-245.7633819580078,-616.0665283203125,14.125663757324219,976.7513427734375,589.7313232421875
2,212,-256.9180908203125,-557.5975341796875,16.099475860595703,1041.0015869140625,623.0887451171875
2,213,-285.0894775390625,-752.251708984375,15.99538516998291,1092.22265625,647.1793212890625
2,214,-291.44110107421875,-617.7568359375,17.20452117919922,1128.3779296875,664.8916015625
2,215,-273.50311279296875,-682.5892333984375,14.675849914550781,1074.013671875,653.7520751953125
2,216,-241.99342346191406,-542.6107177734375,16.96226692199707,1048.304443359375,636.6883544921875
2,217,-261.324951171875,-672.601806640625,15.34548282623291,1078.381103515625,663.601318359375
2,218,-245.98822021484375,-549.3898315429688,18.578227996826172,1114.6690673828125,682.8985595703125
2,219,-244.24337768554688,-575.5382080078125,18.12113380432129,1105.943115234375,680.4884033203125
2,220,-264.10845947265625,-729.4581909179688,13.806153297424316,951.7393798828125,549.5693969726562
2,221,-258.9562683105469,-610.0977783203125,17.197830200195312,1074.661865234375,643.727294921875
2,222,-237.65359497070312,-567.5548095703125,18.12405014038086,1116.468994140625,697.5748901367188
2,223,-260.9619140625,-733.1275634765625,12.453961372375488,1038.320068359375,652.8185424804688
2,224,-256.467529296875,-655.5577392578125,12.481218338012695,973.2431030273438,591.96337890625
2,225,-245.31396484375,-554.363037109375,16.873851776123047,1091.837646484375,677.78515625
2,226,-263.8902282714844,-675.1337890625,15.46921157836914,1038.620361328125,620.0380249023438
2,227,-260.16961669921875,-602.318115234375,18.08928680419922,1141.22265625,700.16015625
2,228,-259.9536437988281,-638.374755859375,17.997116088867188,1159.381103515625,719.456298828125
2,229,-248.33505249023438,-620.563720703125,15.499832153320312,1076.3067626953125,672.973388671875
2,230,-252.1851806640625,-710.38671875,12.119866371154785,1004.343505859375,630.9596557617188
2,231,-251.77651977539062,-670.5545043945312,14.558467864990234,1041.20849609375,643.8472900390625
2,232,-261.2521667480469,-649.3783569335938,13.603665351867676,987.2501831054688,589.9613647460938
2,233,-241.7925262451172,-598.7565307617188,15.147920608520508,1006.413330078125,613.1416015625
2,234,-246.02389526367188,-612.7703857421875,13.730679512023926,1018.6697998046875,635.339111328125
2,235,-238.13296508789062,-625.73779296875,13.25118637084961,958.7901611328125,588.1453247070312
2,236,-236.73141479492188,-613.437255859375,13.083669662475586,932.1722412109375,564.6041259765625
2,237,-214.4849853515625,-583.7891235351562,12.833020210266113,923.293701171875,580.478515625
2,238,-231.026123046875,-636.8276977539062,11.570465087890625,929.673583984375,582.9428100585938
2,239,-221.79112243652344,-575.2154541015625,12.994002342224121,957.1571044921875,605.4259643554688
2,240,-219.25015258789062,-580.5047607421875,11.003530502319336,891.5537719726562,562.268310546875
2,241,-228.1888427734375,-553.5391235351562,13.021526336669922,973.1773681640625,614.7732543945312
2,242,-247.26092529296875,-469.9400634765625,16.481670379638672,1001.872802734375,589.795166015625
2,243,-217.8499755859375,-566.2984619140625,12.033288955688477,897.889892578125,559.70703125
2,244,-235.79110717773438,-590.036865234375,13.956111907958984,1005.5938110351562,630.2415771484375
2,245,-249.42251586914062,-699.897216796875,11.992770195007324,964.838623046875,595.4884033203125
2,246,-227.67018127441406,-541.2149047851562,13.166502952575684,915.463623046875,556.12841796875
2,247,-217.7474822998047,-538.720458984375,13.427002906799316,920.4749755859375,568.4574584960938
2,248,-227.66238403320312,-565.7509155273438,14.12512493133545,971.5215454101562,602.60791015625
2,249,-227.74513244628906,-621.9465942382812,14.003281593322754,1014.860107421875,647.0821533203125
2,250,-225.29493713378906,-515.6995849609375,16.96898078918457,1077.253173828125,682.2684326171875
2,251,-246.06092834472656,-649.6304931640625,13.111754417419434,981.2726440429688,604.0941772460938
2,252,-226.3684844970703,-544.8021240234375,14.26563549041748,962.9370727539062,593.9122314453125
2,253,-218.10299682617188,-543.6788940429688,15.128378868103027,1005.3528442382812,635.966064453125
2,254,-226.28054809570312,-548.390869140625,11.690420150756836,842.4736328125,499.28887939453125
2,255,-232.215087890625,-577.453857421875,11.762805938720703,902.8080444335938,552.9649047851562
2,256,-223.31735229492188,-558.0299072265625,12.213314056396484,896.2750854492188,550.8245849609375
2,257,-226.02130126953125,-502.0726318359375,12.700078964233398,873.69384765625,520.6717529296875
2,258,-206.02354431152344,-567.0413208007812,11.197389602661133,879.9326171875,561.9351806640625
2,259,-219.73672485351562,-582.25537109375,12.883139610290527,935.5023193359375,586.9342041015625
2,260,-224.67160034179688,-595.3584594726562,11.92001724243164,923.830810546875,579.9590454101562
2,261,-240.37216186523438,-660.3280029296875,12.115133285522461,944.8113403320312,583.287841796875
2,262,-206.477294921875,-569.17724609375,11.406664848327637,878.7353515625,558.19140625
2,263,-221.00540161132812,-577.8007202148438,14.200948715209961,987.693359375,624.678466796875
2,264,-233.09408569335938,-616.8524780273438,13.673343658447266,995.3250732421875,625.49755859375
2,265,-207.92433166503906,-572.0936279296875,12.526084899902344,930.3654174804688,597.1802368164062
2,266,-236.01473999023438,-624.4095458984375,11.953470230102539,953.5537109375,598.0042724609375
2,267,-221.90567016601562,-555.9913330078125,14.477535247802734,956.7353515625,590.0543212890625
2,268,-207.0960235595703,-525.6336059570312,13.778886795043945,949.5478515625,604.6629638671875
2,269,-210.91773986816406,-573.1075439453125,10.838768005371094,883.6244506835938,564.3190307617188
2,270,-205.10865783691406,-553.9833984375,10.733116149902344,857.2763061523438,544.8364868164062
2,271,-216.5579376220703,-646.5653686523438,8.90385627746582,854.3025512695312,548.7060546875
2,272,-209.99359130859375,-578.98681640625,10.815014839172363,899.3677368164062,581.2239990234375
2,273,-216.17138671875,-574.0552978515625,10.409936904907227,851.65283203125,531.382080078125
2,274,-220.98121643066406,-591.451171875,10.31871223449707,864.1571655273438,539.9888305664062
2,275,-206.0502166748047,-556.6468505859375,11.485572814941406,884.9270629882812,564.0211181640625
2,276,-211.83106994628906,-576.020751953125,12.062925338745117,916.7540283203125,584.293701171875
2,277,-197.48757934570312,-556.4136962890625,12.210275650024414,929.7259521484375,610.1356201171875
2,278,-200.27099609375,-579.2542114257812,11.737096786499023,916.6632080078125,599.021240234375
2,279,-196.42689514160156,-551.7330322265625,12.111454963684082,923.3689575195312,605.8275146484375
2,280,-175.9386749267578,-522.950927734375,10.707011222839355,815.9459228515625,532.9371337890625
2,281,-185.46731567382812,-556.3094482421875,10.388339042663574,854.375244140625,565.0245361328125
2,282,-198.0309600830078,-581.1732177734375,10.957914352416992,914.8863525390625,607.2762451171875
2,283,-193.27249145507812,-529.107666015625,9.737021446228027,820.6970825195312,530.0543823242188
2,284,-212.01731872558594,-597.534423828125,8.268153190612793,762.8726196289062,468.17376708984375
2,285,-206.08380126953125,-529.3436279296875,9.680950164794922,794.3482055664062,491.45489501953125
2,286,-220.53225708007812,-588.2666015625,11.27786636352539,936.9749755859375,603.6640625
2,287,-203.96182250976562,-554.3863525390625,10.143686294555664,837.1683349609375,531.7696533203125
2,288,-205.44357299804688,-541.53466796875,10.364792823791504,841.5935668945312,532.5020751953125
2,289,-193.995849609375,-560.6268310546875,9.607355117797852,818.5909423828125,528.5215454101562
2,290,-188.90939331054688,-466.96136474609375,11.35159683227539,825.5310668945312,523.105712890625
2,291,-207.48829650878906,-526.4742431640625,10.766386032104492,807.8516235351562,492.699462890625
2,292,-182.0874481201172,-545.6475830078125,8.705995559692383,770.8912963867188,501.743896484375
2,293,-162.95684814453125,-498.8395690917969,8.807209014892578,763.6119384765625,512.5830078125
2,294,-174.9387664794922,-499.169677734375,8.703987121582031,772.4190063476562,510.44036865234375
2,295,-191.77545166015625,-592.068359375,7.093750476837158,764.0855102539062,501.37255859375
2,296,-208.6573486328125,-523.2587280273438,9.984659194946289,769.8460693359375,461.3421325683594
2,297,-201.3172149658203,-528.757568359375,11.739171028137207,871.7698364257812,553.0609130859375
2,298,-198.1533203125,-529.8474731445312,10.556682586669922,822.5021362304688,518.781982421875
2,299,-188.74571228027344,-550.4767456054688,8.87910270690918,789.986328125,512.4495849609375
2,300,-190.2427978515625,-508.57745361328125,9.74130916595459,778.787353515625,491.1314697265625
2,301,-190.8171844482422,-545.1036376953125,10.239137649536133,846.65576171875,553.4472045898438
2,302,-180.2657928466797,-507.966064453125,9.957307815551758,797.44677734375,517.60791015625
2,303,-168.29600524902344,-547.0559692382812,9.83607292175293,849.2640380859375,582.6072998046875
2,304,-171.1146240234375,-514.0128173828125,10.715509414672852,859.1723022460938,580.902587890625
2,305,-178.29916381835938,-526.4686279296875,10.006423950195312,861.2294921875,582.8660888671875
2,306,-173.80230712890625,-538.4745483398438,8.999359130859375,777.7000122070312,513.9041137695312
2,307,-168.03195190429688,-550.4175415039062,7.228056907653809,745.1800537109375,504.8675231933594
2,308,-171.30532836914062,-486.03973388671875,8.455942153930664,756.6473388671875,500.7825927734375
