sample_id,fracture_pixel_ratio,num_connected_components,largest_component_ratio,mean_component_area,skeleton_length,endpoint_count,junction_count,hough_line_count,orientation_bin_00,orientation_bin_01,orientation_bin_02,orientation_bin_03,orientation_bin_04,orientation_bin_05,orientation_bin_06,orientation_bin_07,orientation_bin_08,orientation_bin_09,orientation_bin_10,orientation_bin_11,orientation_bin_12,orientation_bin_13,orientation_bin_14,orientation_bin_15,orientation_bin_16,orientation_bin_17
dfn_000145,0.18914794921875,14.0,0.3872216844143272,221.35714285714286,792.0,45.0,325.0,123.0,0.012467194323014564,0.007294633756619045,0.010798185841538943,0.01859266441177635,0.05410646821418829,0.043767121964292575,0.03800158439856892,0.027638023298226233,0.004448070018137757,0.14509988961589165,0.007747908874583716,0.013251764736626892,0.024581831923639087,0.12269175446498688,0.16252197678829244,0.09638000271313861,0.16057985333576544,0.05003107132071267
dfn_000146,0.19976806640625,9.0,0.6550565230675222,363.6666666666667,819.0,29.0,378.0,114.0,0.09701860813399163,0.04147610355555943,0.11777395281317633,0.06789116198615594,0.0,0.12386177950802885,0.04200969468710565,0.1480825363043245,0.015346659736440059,0.15969029038768362,0.004188787143747516,0.026990223663652592,0.08869727578612789,0.04340384275352802,0.0,0.0056587398215074925,0.0,0.0179103437189704
dfn_000147,0.23974609375,5.0,0.48676171079429736,785.6,1033.0,36.0,486.0,180.0,0.04640818927417015,0.002916310094954867,0.026133561788038624,0.04523001879023665,0.016397407315152022,0.04405968397815431,0.034964847344961185,0.03888728449683787,0.03874818557576547,0.1519750395430125,0.13748539066984514,0.08338959748917132,0.09292694916848983,0.09148292045619345,0.005157801640803137,0.06187341929898279,0.026481542154694837,0.0554818509205358
dfn_000148,0.14947509765625,12.0,0.4973458554512046,204.08333333333334,647.0,33.0,298.0,101.0,0.051814459682137645,0.01155838086262277,0.059811951996142726,0.013938649231998656,0.06544709975122058,0.05686490228322605,0.05125747213737516,0.0,0.05827128451229287,0.09807965956832253,0.03913799110386134,0.032034837997948214,0.23325590533872348,0.07834293505462474,0.0247787993282481,0.01926154436249865,0.093852665391922,0.012291461396834473
dfn_000149,0.29266357421875,5.0,0.9034410844629823,959.0,1218.0,42.0,582.0,233.0,0.038052665390196166,0.03620822554210129,0.11296080963571432,0.0658179316580987,0.08680508678667871,0.02224768293795337,0.02625861550734629,0.0980845951169414,0.05837321712870869,0.08420825808618368,0.04759854384514227,0.01149523364840288,0.08900980254605839,0.05389712839622924,0.04582714033761914,0.030403375309451034,0.05147509030336739,0.04127659782380705
dfn_000150,0.30950927734375,4.0,0.9199368960757247,1267.75,1334.0,41.0,598.0,255.0,0.05500294476924392,0.030873267043134853,0.06658662977734087,0.051903665768768065,0.1778084703153516,0.1334726501007286,0.057404266912432486,0.02557294810167185,0.020528935812456947,0.03625421092788843,0.03856281935949547,0.04581325496266201,0.07297196124342972,0.08438068905352815,0.03002390184865213,0.0057765847465120375,0.04637752625853334,0.020685272998169593
dfn_000151,0.32537841796875,9.0,0.7604577002438567,592.3333333333334,1269.0,50.0,550.0,260.0,0.09812907140631896,0.09150295891645363,0.06879097139713396,0.026019589407982036,0.06877490542484835,0.03968822835766419,0.024448116981792233,0.0537737479185765,0.03749718498575531,0.056118655102864005,0.0302972487104215,0.05370165856154699,0.03580656535540668,0.11878874875904782,0.050031143025846804,0.07207464781830404,0.05763654921500181,0.016920008655035214
dfn_000152,0.161376953125,12.0,0.382375189107413,220.33333333333334,766.0,34.0,354.0,98.0,0.07633429051023534,0.0,0.1669662693149438,0.13763512911044576,0.004341163249556448,0.021663952976164302,0.05648620778203994,0.14864709946701307,0.006154973579397529,0.04669544923990675,0.1016382377974489,0.0618363943880806,0.017670911134091895,0.05958357160119096,0.04694998599703774,0.00921943304446268,0.0,0.03817693080798421
dfn_000153,0.345458984375,5.0,0.9431095406360424,1132.0,1477.0,47.0,803.0,255.0,0.032408449684577637,0.020370016307453945,0.05016719742471873,0.01341513520608636,0.0778982975468634,0.04312244439852441,0.021361781561906903,0.19707927395164873,0.04738022960609032,0.10925889435656343,0.045384815851986074,0.04778473077924864,0.015493124640623156,0.09145650188873346,0.09392824506617117,0.0452187898848074,0.022343432442366827,0.02592863940162955
dfn_000154,0.411376953125,3.0,0.9839762611275964,2246.6666666666665,1848.0,43.0,949.0,363.0,0.07028211973869176,0.1106713238103851,0.046182731343557736,0.1265393068971829,0.0794369391221921,0.08230760121204123,0.04428333939179628,0.03745312585294845,0.02612459296314706,0.04734375817652516,0.03143604927602787,0.04498847010777907,0.041581281565703544,0.04820782440472438,0.04747645822848022,0.022271879956609307,0.02561746740740112,0.06779573054480668
dfn_000155,0.18017578125,9.0,0.29776422764227645,328.0,686.0,33.0,283.0,128.0,0.04907866237411245,0.07757881936650211,0.011660883018155698,0.039056529913640954,0.0212057796645859,0.0,0.006193181175412857,0.10361912311644866,0.0042342202685332845,0.013448917056742529,0.048738944095818144,0.09991325499337983,0.03450706073594545,0.13344301818116042,0.13359967357297717,0.02779254983953197,0.06314596149224096,0.13278342113481156
dfn_000156,0.1549072265625,9.0,0.2880220646178093,282.0,633.0,28.0,275.0,94.0,0.20918508266611235,0.02921048162056939,0.03555444819658071,0.08188177943418008,0.10455676033517614,0.0,0.023110819852728733,0.06524366814070985,0.036845176364370895,0.16624433505380715,0.03834456826230361,0.0074289040365152605,0.08932560587518719,0.05430767071084571,0.02623233520219346,0.009031855454671929,0.005987692213121867,0.017508816580925596
dfn_000157,0.338134765625,2.0,0.9812274368231046,2770.0,1303.0,41.0,577.0,269.0,0.03346161618248581,0.07250007819707686,0.038051239382020124,0.07911752279399523,0.10894981740339107,0.0423702464426015,0.042254084944887096,0.0100397106713653,0.020117804954699732,0.05087033736139628,0.01651635968019675,0.07663508040674005,0.09683876839296643,0.04102462121262483,0.039311923941869144,0.04292167886798609,0.13698584083927628,0.05203326832442143
dfn_000158,0.2032470703125,7.0,0.6285285285285285,475.7142857142857,878.0,29.0,295.0,143.0,0.0402349481396673,0.015221602507272683,0.0,0.021720722229293877,0.043329850874754085,0.08765479210511046,0.1002771256283163,0.04791003929945578,0.03746896247294877,0.09782950618697003,0.18431658396101128,0.028530832780682736,0.002580750510914595,0.025082433946456748,0.09134522391801309,0.040500609556989975,0.04947846239497753,0.08651755348716485
dfn_000159,0.23675537109375,6.0,0.6475895849445733,646.5,1052.0,38.0,559.0,134.0,0.09760790272356105,0.19088987170363922,0.017804574240850534,0.04399815926699325,0.02980867352505778,0.030249220832486004,0.18461848844993825,0.0219744680439363,0.0,0.005783546676390814,0.05365339748603845,0.023855580398050004,0.06902755146582491,0.05118021597639813,0.005091403686830926,0.02411381968490205,0.10612922016945664,0.04421390566964578
dfn_000160,0.4010009765625,1.0,1.0,6570.0,1796.0,41.0,876.0,348.0,0.10696593823807284,0.07765805239223976,0.05866903515431358,0.043647742606601966,0.018685836214931563,0.04071041349436629,0.025436672156161792,0.046626523888297466,0.028976644912434707,0.05495527145561502,0.04427208282315376,0.07908646198668197,0.11324899599243839,0.09992638413166358,0.03589583242996901,0.03181643081591913,0.03670244879403402,0.05671923251310508
