sample_id,fracture_pixel_ratio,num_connected_components,largest_component_ratio,mean_component_area,skeleton_length,endpoint_count,junction_count,hough_line_count,orientation_bin_00,orientation_bin_01,orientation_bin_02,orientation_bin_03,orientation_bin_04,orientation_bin_05,orientation_bin_06,orientation_bin_07,orientation_bin_08,orientation_bin_09,orientation_bin_10,orientation_bin_11,orientation_bin_12,orientation_bin_13,orientation_bin_14,orientation_bin_15,orientation_bin_16,orientation_bin_17
step_0030000_binary_000,0.26812744140625,6.0,0.9446847256999772,732.1666666666666,1235.0,33.0,601.0,210.0,0.08605325627738442,0.004471299757371207,0.02215372858894328,0.0475022503842886,0.08966380994867701,0.057629130414813455,0.06230100367557404,0.10417618880876939,0.02844351068425924,0.1139920343481278,0.05834202713546693,0.06403976096020736,0.035953186021808956,0.07056273397210468,0.05757076755786129,0.051577142366977594,0.03926605143367619,0.0063021176636885315
step_0030000_binary_001,0.3846435546875,6.0,0.9974611234528721,1050.3333333333333,1667.0,39.0,731.0,343.0,0.0506623146504719,0.04776227974380144,0.0337950808542502,0.07656206517265449,0.10065483716613297,0.08552096831516484,0.046276528443376756,0.044994338375997533,0.02852236488091256,0.08084103210547727,0.01890046657889911,0.05553080860276814,0.03307804395393765,0.0961511483613412,0.06623535855401048,0.033832780263066325,0.06538623333741557,0.035293350640321595
step_0030000_binary_002,0.28314208984375,12.0,0.7518861823668894,386.5833333333333,1053.0,40.0,410.0,213.0,0.09671344218765174,0.018242260943138303,0.09518347885325515,0.14770567292306544,0.1271308462421775,0.017178148894713204,0.021738170893279386,0.03231241867272278,0.007534996971781429,0.06732127117322316,0.032525067713774586,0.03940948157293464,0.07544664228529853,0.07479383463736693,0.04336610896132214,0.0767608967393911,0.020501444052950863,0.006135816281952998
step_0030000_binary_003,0.26214599609375,8.0,0.8423748544819558,536.875,980.0,35.0,416.0,209.0,0.040560692254968084,0.030491015207277917,0.07579879836285691,0.06023911646096651,0.0628698622954002,0.16355730767200102,0.01846013389093469,0.0182309267167073,0.017863895124258334,0.07108948760322999,0.019041497583635204,0.09205392330096618,0.025110206306593632,0.0655301762718602,0.04697727950413146,0.04493449572671866,0.11681995912069154,0.03037122659680224
step_0030000_binary_004,0.45953369140625,7.0,0.9895072386771152,1075.5714285714287,1874.0,45.0,908.0,393.0,0.06537874871221333,0.050951986735455694,0.0286639120272904,0.04524608368505852,0.143544952210787,0.06137315298557899,0.06387062520268795,0.06720761400758027,0.03358983051214265,0.1502079249281254,0.058802883778325404,0.0730535830524352,0.041976705373442204,0.027024757552202544,0.02229911957812591,0.013122830608917503,0.02667529245367008,0.027009996595960997
step_0030000_binary_005,0.40966796875,9.0,0.9462157330154947,745.7777777777778,1627.0,45.0,746.0,353.0,0.06772070257635686,0.06326659961685123,0.09451590752578899,0.09334247327166975,0.19298983437831102,0.09012579584849145,0.0846404450286027,0.012317356437044237,0.010244924496754668,0.03806896129433059,0.01788212039928695,0.04017539933622459,0.02582869426742428,0.05102469314789789,0.0017832948716394975,0.026991777297838908,0.02817591983701861,0.06090510036846772
step_0030000_binary_006,0.35833740234375,11.0,0.8073582013285642,533.7272727272727,1571.0,45.0,813.0,310.0,0.053405480900998,0.03158666526764983,0.06430938112892984,0.09498897344052738,0.08303628968171667,0.06354903712435518,0.031124132259309295,0.027667577076637535,0.027108805366398495,0.05639867660261341,0.023358134008819777,0.09177011440572475,0.1678798735663938,0.0415225943468069,0.057575567713973326,0.0034396930680352096,0.061904735348071956,0.01937426869303853
step_0030000_binary_007,0.19012451171875,12.0,0.4520064205457464,259.5833333333333,850.0,41.0,394.0,149.0,0.177194823043273,0.05011820950939237,0.018461013422987872,0.08469843328207576,0.021168727219289207,0.0838094098384931,0.02178121846873449,0.045649715825465585,0.004438761923354831,0.030352529475465236,0.019776190510954285,0.02190616976626391,0.01923404454235758,0.025047255414461116,0.2531403799903565,0.024190119858452475,0.029002812509105212,0.07003018539951748
step_0030000_binary_008,0.2047119140625,8.0,0.4475253428741801,419.25,950.0,41.0,434.0,180.0,0.07916542604600207,0.04320292412413872,0.039850219644273016,0.018957797533342136,0.05257692832215476,0.03861451937638721,0.0814521344139567,0.06584656358251587,0.045970322747783836,0.041424412296349904,0.0369577576732124,0.016263431677539616,0.03399684634972207,0.10417660588853482,0.12185787987349558,0.06104806446945554,0.09486049663720453,0.023777669343931385
step_0030000_binary_009,0.382568359375,11.0,0.9585194639438417,569.8181818181819,1642.0,57.0,906.0,298.0,0.02913374435054217,0.021583720898953714,0.03382816976674942,0.08929618349336772,0.09503841142901462,0.10591899285899964,0.04255259464821586,0.04999815546603037,0.011420153952384302,0.05394108300560207,0.022172990393586507,0.013787638728945987,0.03285342056100129,0.17449135791977416,0.06737193093856075,0.03497945776139222,0.06604985671999256,0.05558213710688666
