sample_id,fracture_pixel_ratio,num_connected_components,largest_component_ratio,mean_component_area,skeleton_length,endpoint_count,junction_count,hough_line_count,orientation_bin_00,orientation_bin_01,orientation_bin_02,orientation_bin_03,orientation_bin_04,orientation_bin_05,orientation_bin_06,orientation_bin_07,orientation_bin_08,orientation_bin_09,orientation_bin_10,orientation_bin_11,orientation_bin_12,orientation_bin_13,orientation_bin_14,orientation_bin_15,orientation_bin_16,orientation_bin_17
step_0062400_binary_000,0.33721923828125,20.0,0.8309502262443439,276.25,1045.0,376.0,5.0,284.0,0.03723995976042684,0.0642908142696594,0.038332363807665464,0.04858912445399975,0.02240320694160064,0.015052555542236015,0.023329903196427373,0.06939667553110834,0.09246135829587238,0.18045173566175965,0.057080282494977055,0.040428120816976124,0.024580548904451858,0.07365481109415957,0.029555639380609663,0.027603973936667345,0.08023096431536803,0.07531796159603432
step_0062400_binary_001,0.3001708984375,19.0,0.3568523790158601,258.8421052631579,916.0,286.0,2.0,285.0,0.09999342507149402,0.0892246040058766,0.032061642286996345,0.036002837464634806,0.06490791380387725,0.09359787933861627,0.05651047707692138,0.0191807852116967,0.061639558887359426,0.06502021615588469,0.06566830093417818,0.03374444652871409,0.10342170333069244,0.03481639999989686,0.031923937345056906,0.05844825457502981,0.04066901650150621,0.01316860148156804
step_0062400_binary_002,0.43280029296875,12.0,0.9746157100549993,590.9166666666666,1194.0,412.0,3.0,329.0,0.07501018523942235,0.05521541373376736,0.04252427567137329,0.13327713781983944,0.030603358372210007,0.02094193398497396,0.014741957020386,0.036430088304252914,0.028105675534702168,0.0569915601157675,0.04917133879488419,0.04422028860679357,0.05461653040669051,0.06957135257128845,0.06524980989353263,0.08520190576915679,0.06315195092389113,0.07497523723706767
step_0062400_binary_003,0.3369140625,14.0,0.9503623188405798,394.2857142857143,899.0,267.0,7.0,248.0,0.08927874323075469,0.08211386537446955,0.019711196957371772,0.0278435177512153,0.04441123842572476,0.014049778479280038,0.053282786070951035,0.07391523064421612,0.03450734576950997,0.048192118019161234,0.06197007504544057,0.029226396875447175,0.0029072644338440376,0.07809549273962797,0.046614124642344566,0.10134898460371199,0.08019426091534237,0.11233758002158684
step_0062400_binary_004,0.35113525390625,17.0,0.8838866678254823,338.4117647058824,1083.0,409.0,5.0,298.0,0.06425607344474199,0.04313193041725527,0.1475398641206327,0.05915671249921316,0.10409121708120982,0.03956089954740137,0.03577857589615467,0.07912718208038215,0.028544350218698736,0.045204076262231295,0.0229967873955937,0.03290040883572064,0.054028160772426975,0.0603475397320848,0.05325414773984929,0.01620138873768148,0.060236249201339825,0.053644436017382
step_0062400_binary_005,0.2301025390625,24.0,0.4896551724137931,157.08333333333334,729.0,234.0,7.0,231.0,0.10371179299365568,0.049832737702135844,0.0694470548753219,0.07903633579867222,0.09885886555369416,0.036583082240980384,0.04813355966350576,0.011088475869443911,0.030520872150764627,0.12647892455329413,0.028262653965384486,0.051021271063436055,0.018913031047259332,0.03509877557076804,0.034678059305854894,0.05460729453516098,0.09262878593219674,0.03109842717847082
step_0062400_binary_006,0.2484130859375,21.0,0.242997542997543,193.8095238095238,770.0,293.0,7.0,235.0,0.05921115742156325,0.08493317854468735,0.08285524490970124,0.11243135897875191,0.046223273528507094,0.1335971056454571,0.061893067984715125,0.02420748023945153,0.02047789921583855,0.05973068402731997,0.031827502038253526,0.028630980629183823,0.037093471469540236,0.017263677053306524,0.06888385528064149,0.040745760740142876,0.05516726520710355,0.03482703708583491
step_0062400_binary_007,0.30548095703125,23.0,0.7238761238761239,217.6086956521739,939.0,332.0,7.0,261.0,0.0874011658304538,0.057537873806990485,0.0862052433446143,0.07634009546942817,0.04592183505614574,0.026112081539574523,0.029538316232963237,0.05711869468931121,0.040868367703381654,0.12061180554317195,0.07487214955596788,0.07837352208322104,0.054566956104856915,0.03590171057514479,0.03456408059666131,0.027181528953372336,0.04675393811377683,0.020130634800963925
step_0062400_binary_008,0.30108642578125,11.0,0.7255219947293736,448.45454545454544,945.0,357.0,1.0,264.0,0.0643068772120419,0.09627892120742354,0.03289249469702179,0.043677030563504665,0.06506045864909635,0.026082097595752203,0.0191541421574819,0.040982351869927346,0.04364235309519401,0.08676812116096873,0.10090786109401421,0.0666510600507249,0.07990472382062826,0.026543300376702925,0.046369678880343566,0.031138695859432228,0.038445720478020876,0.0911941112317206
step_0062400_binary_009,0.19744873046875,25.0,0.5523956723338486,129.4,602.0,195.0,3.0,171.0,0.07837650374588247,0.039239740700479114,0.006730110244296053,0.0,0.01307970508953814,0.025184705033300933,0.04250232736463853,0.05686863213288006,0.031955627207959005,0.12412509300030801,0.059749317890336155,0.07458671401198637,0.1899789367360616,0.1924058763094973,0.03258484482994126,0.015775163786222575,0.00837850872064151,0.008478193196030989
