sample_id,fracture_pixel_ratio,num_connected_components,largest_component_ratio,mean_component_area,skeleton_length,endpoint_count,junction_count,hough_line_count,orientation_bin_00,orientation_bin_01,orientation_bin_02,orientation_bin_03,orientation_bin_04,orientation_bin_05,orientation_bin_06,orientation_bin_07,orientation_bin_08,orientation_bin_09,orientation_bin_10,orientation_bin_11,orientation_bin_12,orientation_bin_13,orientation_bin_14,orientation_bin_15,orientation_bin_16,orientation_bin_17
step_0020000_binary_000,0.32049560546875,8.0,0.9558179394401066,656.375,1367.0,51.0,601.0,261.0,0.03709711420195924,0.021469029169615756,0.02685138270795281,0.026503053709686197,0.11224607216120042,0.03576122635241956,0.06579306530820668,0.06462143221768729,0.04618330386795706,0.22601047990160839,0.0924432260543054,0.02816850851408112,0.04460745636178359,0.04677839016297606,0.015653809182325965,0.01552597937201016,0.06266879364318582,0.03161767711103861
step_0020000_binary_001,0.2855224609375,9.0,0.8398888413852074,519.7777777777778,1237.0,45.0,546.0,241.0,0.08443307722245215,0.04044856171395976,0.03319036329468242,0.09275710887763898,0.06805341591368315,0.0351317308147764,0.06725766891300938,0.07775838545336813,0.0932451338852301,0.04346232010779322,0.027964504885025984,0.03677267895021075,0.023947943562718465,0.08489942270995113,0.031790319498199576,0.05740137051872542,0.029783058196347724,0.07170293548222743
step_0020000_binary_002,0.29156494140625,13.0,0.9016118903077245,367.46153846153845,1254.0,43.0,552.0,245.0,0.12122321621971885,0.055172058925997206,0.09654853752030296,0.018530804436056546,0.08653600663848514,0.022007127449630834,0.032868105944203634,0.022043468826075722,0.008345434362592122,0.058959753739571685,0.022573035892198556,0.09249531908599018,0.058385639674216006,0.06442492827139762,0.07477231462165866,0.09249991044429384,0.01703961298106011,0.05557472496655017
step_0020000_binary_003,0.31915283203125,14.0,0.9479824058137312,373.5,1401.0,44.0,765.0,272.0,0.07275459880780207,0.020141746590215864,0.019584252554591244,0.08059356738457316,0.02852733892585589,0.1076835891103327,0.01080914618434489,0.02535517009182549,0.035560396787014954,0.2619546380775052,0.03624582001735701,0.06684273225752686,0.033540199293798624,0.04423734580497211,0.04430599314281425,0.06963444814728989,0.02984037398306246,0.012388642839117215
step_0020000_binary_004,0.37738037109375,13.0,0.9747695293546822,475.61538461538464,1743.0,63.0,870.0,321.0,0.043783269273851844,0.07076898768577576,0.062311228040696984,0.09692436953714534,0.0988867538979549,0.022457575214602864,0.07272545472774214,0.02237366611369944,0.022388406002132193,0.07640839511528777,0.03356612421526446,0.0408069575485147,0.06527796926152857,0.0891652804199379,0.04412311063587359,0.03994533680480313,0.06592444162854763,0.03216267387664084
step_0020000_binary_005,0.43060302734375,10.0,0.9451452870304748,705.5,1728.0,41.0,764.0,363.0,0.20623676350393322,0.055333574710166776,0.02911018748003459,0.05945655332657715,0.030039509797220764,0.06517742188890677,0.027108625619098162,0.026438956885630544,0.0315174819033919,0.06386927737275078,0.029283946710376443,0.05796418287915135,0.026178910690735004,0.030916871862107686,0.029102483710750724,0.03152208466709382,0.05372916747054676,0.14701399952152758
step_0020000_binary_006,0.3360595703125,10.0,0.9344351616418453,550.6,1370.0,39.0,670.0,287.0,0.06234608652033742,0.025065265627514027,0.05733160571466552,0.08893768165099637,0.05839542265702004,0.09812196279998911,0.04826794403645841,0.03996383566801801,0.027808618598965877,0.03500403019436361,0.061485092663398154,0.029097917366384757,0.02673711284743481,0.13391152142578272,0.06056968039973278,0.06255823173956207,0.04488329266404258,0.03951469742533385
step_0020000_binary_007,0.1824951171875,13.0,0.36354515050167224,230.0,817.0,43.0,333.0,145.0,0.15611565082004278,0.024815129313355982,0.037526351248535796,0.05291342112968724,0.06207961969968177,0.05256019569512609,0.04587057026638277,0.01134915579782084,0.07200297156712586,0.04717153607909568,0.01868361123863869,0.04072813410520835,0.041781537762873265,0.035964956473382645,0.09408516501940108,0.015484209620754365,0.04202565324049288,0.14884213092239396
step_0020000_binary_008,0.2626953125,13.0,0.8085501858736059,331.0769230769231,1157.0,46.0,538.0,219.0,0.051135788923715925,0.0716017815209176,0.09494526108771861,0.04351340416047839,0.05938666296653515,0.07978587632871342,0.06686926185614563,0.04553196281393955,0.012123656230768675,0.03970387370297607,0.03094642839882914,0.0469611063191829,0.032594970467370234,0.09528377096585793,0.13303825188083498,0.06535062222501736,0.020029564707023686,0.011197755443974826
step_0020000_binary_009,0.36224365234375,18.0,0.9609098567818029,329.72222222222223,1676.0,44.0,841.0,334.0,0.07930068467025203,0.053531342416172405,0.09166737880356253,0.09231698701243074,0.10348816852333861,0.0906037718614782,0.055103185308890815,0.059001381826270106,0.015350550053566768,0.056860784367751535,0.027198505065727775,0.017495691341092738,0.028318995914412063,0.0864225180746185,0.05302547389541558,0.041271534209149134,0.020681312307823885,0.028361734348046702
step_0020000_binary_010,0.37994384765625,26.0,0.9050602409638554,239.42307692307693,1682.0,74.0,792.0,356.0,0.01870144035533129,0.02527666493753397,0.029111607498587776,0.11508185356547856,0.07533147304070562,0.0738366017004593,0.08000222165426285,0.04372891996808717,0.025069846318680065,0.09398368302008692,0.06720406364370132,0.061680193515395956,0.06089637460222477,0.09385598752601348,0.04991969918560587,0.028795220013516,0.04606671782298262,0.011457431631346396
step_0020000_binary_011,0.32147216796875,9.0,0.8995633187772926,585.2222222222222,1401.0,45.0,597.0,281.0,0.09330550318301632,0.08947769056338149,0.04499914295323971,0.07039803089386776,0.0329805638654535,0.019524359506984282,0.04406073285694555,0.017077860511389063,0.024580871597115566,0.10484516050073514,0.03090775934497023,0.05883713325482739,0.028138553954174212,0.11045781728440107,0.05128201619353619,0.13777932604506987,0.028658084839112027,0.01268939265178065
step_0020000_binary_012,0.55401611328125,8.0,0.9693731409055856,1134.625,2457.0,50.0,1294.0,424.0,0.11161103544786959,0.09203167421658609,0.044671690375680376,0.027430354236535885,0.13178442839725651,0.015538844843396021,0.04758866418904896,0.027290400690939184,0.020017785305330816,0.04880235631489659,0.05111713308877351,0.08865824640535641,0.027162058339468494,0.028770469815941994,0.05726292982186143,0.057974885116741114,0.05141782273628143,0.07086922065803561
step_0020000_binary_013,0.19573974609375,11.0,0.9613345806049267,291.54545454545456,817.0,28.0,337.0,154.0,0.07395236323356252,0.047010818885762154,0.03095793384377481,0.04106554155159407,0.028279827527130538,0.011204219187268459,0.016286343276443307,0.053514185800934456,0.11496869364200052,0.1707245347424819,0.12289233476456214,0.07123506396851009,0.0,0.11978775163605035,0.022311688553234916,0.016270806177737372,0.030715167351784325,0.028822725857168132
step_0020000_binary_014,0.2913818359375,15.0,0.46459991621281943,318.26666666666665,1341.0,49.0,614.0,254.0,0.05686459234352162,0.011231349081340224,0.046302337155110854,0.07080928380995258,0.1497866658566633,0.04269082017662206,0.10465857317872793,0.02377334183731994,0.037378004632813225,0.12545429404849692,0.09033067297597074,0.07155767406800832,0.05146181701550523,0.02353494596962455,0.03184734027687687,0.024477387699360368,0.020039285333799242,0.017801614540286004
step_0020000_binary_015,0.48468017578125,15.0,0.9356504218612266,529.4,2160.0,58.0,1135.0,422.0,0.07207890637881499,0.08841652418380785,0.10219749023969897,0.08341558763191408,0.03768712617535964,0.028527176173154943,0.06589770235182223,0.03177302124800661,0.031893492678191235,0.03068876685329739,0.03631621151103783,0.04773947841011648,0.04270301672471354,0.0975035335513011,0.057197567906981224,0.026380804104145377,0.06253104968592389,0.05705254419171265
step_0020000_binary_016,0.40771484375,9.0,0.9595808383233533,742.2222222222222,1736.0,45.0,802.0,334.0,0.10974423803254395,0.10580694340970166,0.05218873259689904,0.060314018740904425,0.05397517285597212,0.0601487010537481,0.03184089436856949,0.03704375226568046,0.029508898625286273,0.04205928643259875,0.04383735565128571,0.020565544189394568,0.03343121274401193,0.032209133377442,0.030295004724356665,0.0746910440558095,0.1035860167305397,0.07875405014525572
step_0020000_binary_017,0.34765625,10.0,0.983497191011236,569.6,1404.0,43.0,642.0,312.0,0.027587124617066236,0.01997465215269121,0.02598413329684932,0.03543420018333005,0.04993765249431451,0.06687885599033742,0.051770444646920676,0.040164330853790654,0.06435947294435702,0.16329987117164757,0.14280278028413826,0.09075042926361743,0.05619942838179543,0.03632766972317509,0.04447912776241406,0.027693931271402242,0.022661274823183787,0.03369462013896917
step_0020000_binary_018,0.3131103515625,7.0,0.9773879142300195,732.8571428571429,1467.0,45.0,783.0,267.0,0.08915222984748672,0.05178693001093278,0.0996439895039433,0.05135822992320969,0.09586643968725836,0.11956427911223745,0.072520805740773,0.01571104495506502,0.015619392821823274,0.0176620546822199,0.047078393012757035,0.09754393758465749,0.08511596195826952,0.03422401585020212,0.0434673236556952,0.014943511942528073,0.014904179336621488,0.033837280374319496
step_0020000_binary_019,0.3546142578125,5.0,0.944578313253012,1162.0,1438.0,32.0,618.0,275.0,0.04475640087218693,0.0468833422441935,0.0870923522637593,0.05138649960356373,0.07058933733988731,0.07895738551581656,0.06835250691808277,0.10070808171244401,0.018737517228682273,0.06924345935897706,0.032455246701643806,0.027844749787197604,0.047802158939051584,0.085675874657169,0.03979077230441135,0.058748194324021986,0.04609165972658984,0.024884460502321338
step_0020000_binary_020,0.42901611328125,11.0,0.9553279271589131,639.0,1827.0,58.0,930.0,356.0,0.03943252820617322,0.0570795730118896,0.018123797704157372,0.09063021042325582,0.07103874470225695,0.055159055294562345,0.0735816139366203,0.055046570775704906,0.059843359288485866,0.11849712912043113,0.03781544735812843,0.09916656271134801,0.03944395655188885,0.09180776719190013,0.013395353533425997,0.017751219170268458,0.034672903935286395,0.027514207084216168
step_0020000_binary_021,0.25579833984375,19.0,0.5113338105464089,220.57894736842104,1049.0,55.0,400.0,206.0,0.03380377302695333,0.0024198604580690144,0.014478456054298885,0.01597467514835942,0.06441227242581646,0.07373136025313679,0.10580039538060705,0.1985558049277472,0.0574913763569652,0.19532569261966184,0.036524757878946906,0.06385681784131984,0.036012538174267375,0.035304588739726105,0.03446382310764966,0.004593237573979026,0.01388581426868779,0.013364755763808113
step_0020000_binary_022,0.2738037109375,9.0,0.92041908158716,498.44444444444446,1177.0,44.0,578.0,231.0,0.0470637658111644,0.0318278558479137,0.14494704868005243,0.05928532009180026,0.07732252188158235,0.11617627830220124,0.02245416215876027,0.023512054244193132,0.009065991826530125,0.10179768308451607,0.02131185774125319,0.052851595775861016,0.07939797344453534,0.051541455310468526,0.0427938615865292,0.06359881810789646,0.05050432020051765,0.004547435904224863
step_0020000_binary_023,0.39764404296875,11.0,0.9809669992325403,592.2727272727273,1856.0,57.0,837.0,346.0,0.032861634895604064,0.01786068432590515,0.05331181951904189,0.03838201300486791,0.06769345018153197,0.14834258749708093,0.04548182378175524,0.05321814095643231,0.03375756536907549,0.14624853146113062,0.05690225766252772,0.037686717069233475,0.09331925161693784,0.05100024830725793,0.026439482560070032,0.04133471612787936,0.03018019599930311,0.02597887966436489
step_0020000_binary_024,0.28619384765625,24.0,0.7860951162294733,195.375,1235.0,58.0,517.0,251.0,0.06137355192229564,0.013120456463345259,0.041213475177582365,0.01675969352537587,0.029802599584682732,0.058431054720544974,0.11749685678720005,0.10615914872852564,0.045600441912753614,0.10883727223762309,0.044590159557487026,0.10385614422421229,0.04419046218541669,0.02846019823557511,0.04201469247665368,0.05726072149034001,0.051926245745547814,0.028906825024838136
step_0020000_binary_025,0.39599609375,9.0,0.9744143033292232,720.8888888888889,1648.0,44.0,754.0,334.0,0.07851596868155981,0.07372298357627202,0.08571582770029598,0.047368727630831824,0.09967808278517429,0.03184818945955,0.03595113579135904,0.026111057073609136,0.04350708964609533,0.0695694666289337,0.058429087339395204,0.047270865501537675,0.03388162667944888,0.03685768689028674,0.03894743540689394,0.054725829348496145,0.09836796653796386,0.039530973322296346
step_0020000_binary_026,0.33367919921875,12.0,0.9533565026522773,455.5833333333333,1422.0,52.0,629.0,280.0,0.07745173972580473,0.014110119731949469,0.021204690408972413,0.04261177677669186,0.17142642510144926,0.07677896386162901,0.03780600384399994,0.035188885493943764,0.004617753078625963,0.0491918293194267,0.02643248958657696,0.038469850779681,0.07944786071183,0.11390922657545108,0.057936299559470286,0.02107808141509969,0.047303126218325144,0.08503487781107281
step_0020000_binary_027,0.45465087890625,16.0,0.9625453080950463,465.5625,1891.0,72.0,842.0,368.0,0.05587146245256981,0.029624601613808182,0.03250075275981891,0.03155031820992009,0.03746961551059483,0.054091943808399344,0.05579503140699586,0.09142138992122324,0.05419781863903857,0.14367750481988456,0.10522695686068939,0.04865093373541005,0.05945075373484459,0.06218708485203719,0.012842015992954243,0.01783774668105335,0.04513349827483446,0.062470570725923324
step_0020000_binary_028,0.3387451171875,7.0,0.9886486486486487,792.8571428571429,1620.0,47.0,882.0,284.0,0.06367559851470786,0.024111985757368653,0.018755211781174987,0.10282895970536099,0.23434491574121882,0.0840788235758228,0.10575830647055522,0.038645024038875236,0.041661127213340386,0.043086270456440125,0.019823381321831715,0.04261863260463958,0.038549659521889296,0.04470932580712659,0.058288161791920236,0.01715790741616463,0.012068478321886135,0.009838229959676583
step_0020000_binary_029,0.44342041015625,16.0,0.9406744666207846,454.0625,1787.0,47.0,865.0,388.0,0.13317517862664247,0.0754737772324044,0.043449342925906784,0.0695994159397305,0.08060631050636671,0.040311228617453856,0.006267728624050219,0.013251878462635367,0.03540094270285321,0.04189131904940451,0.030136083715437224,0.015943444096450553,0.0351420685430987,0.08275776049026105,0.10100349100669181,0.06656764143564235,0.08724257917934757,0.041779808845622615
step_0020000_binary_030,0.1798095703125,12.0,0.851663272233537,245.5,721.0,31.0,261.0,141.0,0.03845834113155423,0.034795336108054145,0.015931751541128098,0.10154223375825172,0.10448234173377059,0.01793229697950238,0.0,0.05030608742010797,0.028986219296633572,0.10695853579588648,0.01601861538322241,0.08496678766402348,0.021917979603187924,0.09289392443861995,0.045670657457703344,0.035891169502996485,0.17812142553440583,0.025126296650951285
step_0020000_binary_031,0.254638671875,10.0,0.9369606903163951,417.2,1057.0,37.0,525.0,223.0,0.044782144132381047,0.04520623057087444,0.035231385176292554,0.034122670497201676,0.07754109695845549,0.06346430787218012,0.009006894323475916,0.05320061656520782,0.08573047491164576,0.052042434895058845,0.1024434073317777,0.03072868990622956,0.09046438737034776,0.014598119967732569,0.08860526303201496,0.05875892917796374,0.08990827391951386,0.02416467339164612
step_0020000_binary_032,0.2940673828125,8.0,0.7934827729348277,602.25,1249.0,45.0,539.0,259.0,0.04562369038660418,0.06120794945758356,0.0591660025967562,0.05237579891141915,0.09451972417127351,0.0221335136222745,0.01067425356122627,0.055309619893046794,0.07230858914244673,0.12131010069197878,0.08971839187624948,0.08858658099848936,0.04805742342952268,0.04778173191433403,0.03544564703087061,0.020255980868509472,0.0558097798431006,0.01971522160431401
step_0020000_binary_033,0.2791748046875,13.0,0.9090511587232182,351.84615384615387,1217.0,53.0,501.0,239.0,0.0455750733018761,0.0843282976430169,0.009271529230855642,0.024864495820256485,0.05845675916952911,0.14940217420520197,0.04225156108906496,0.025906201020068825,0.012995455406305558,0.03396522847040949,0.08734138196563902,0.031699810686269,0.047530214323314106,0.06552029268936532,0.07170029685089778,0.09100315014551659,0.07208555624959204,0.046102521732821075
step_0020000_binary_034,0.322509765625,14.0,0.9714231642694928,377.42857142857144,1353.0,52.0,555.0,282.0,0.07862143622042025,0.012097500666491647,0.04351101226177188,0.08641792066717859,0.061367431888928015,0.041809289793678914,0.03425351690974599,0.09147897270246515,0.04970053920572142,0.1411560683551425,0.06209448119328681,0.033561185079725,0.06977647828610177,0.05804913480198017,0.0439893027587487,0.03892734181341391,0.02334416289241052,0.02984422450278858
step_0020000_binary_035,0.2930908203125,13.0,0.9527280299875052,369.38461538461536,1330.0,46.0,539.0,242.0,0.21717783361135462,0.02825109738889256,0.03794976234712467,0.03791720519909506,0.021594343861525183,0.03456381608478991,0.03084509488831965,0.04663590711805309,0.02492256781065445,0.09041396110521838,0.07648163757103035,0.026183527312282247,0.04218236192036884,0.042560284397116975,0.02643703601291191,0.06834629344965261,0.02833798082514743,0.11919928909646212
step_0020000_binary_036,0.24371337890625,14.0,0.8630102679689456,285.2142857142857,977.0,38.0,413.0,179.0,0.15397135914981153,0.08691438630040263,0.028471360001988324,0.10112144912680063,0.045934637807523424,0.06967777427180241,0.02225500146664452,0.014119891413162963,0.01721323557761379,0.04275391237984926,0.04679514730769586,0.025538978751945118,0.039291358802378794,0.09380832592694492,0.05943124269449866,0.040117671866908344,0.0684836331147656,0.044100634039263224
step_0020000_binary_037,0.26556396484375,12.0,0.5890599862100666,362.5833333333333,1169.0,41.0,524.0,196.0,0.04391922873151799,0.03510680765096795,0.03606263053439453,0.059758544136712936,0.11951930091368355,0.04378519294421749,0.023922110473926617,0.10356068329279955,0.03380369858196384,0.036735443365754114,0.027967709621578702,0.018321033611908333,0.10798642599841499,0.04028838439475736,0.023629471853949143,0.08251192319894633,0.1313403554546767,0.031781055239829874
step_0020000_binary_038,0.32440185546875,14.0,0.8886171213546566,379.64285714285717,1429.0,49.0,600.0,296.0,0.07831417571432266,0.03325290995650525,0.011635084520470856,0.04101057493035531,0.06361508982794217,0.09822529099754658,0.08677124042594038,0.018702744945656394,0.02389721409719975,0.11191464605962048,0.06442098263059037,0.04363721689344462,0.030399561961045096,0.06897302225654486,0.036892859551794346,0.06693144841219302,0.0774909080773143,0.043915028741513644
step_0020000_binary_039,0.462646484375,11.0,0.9563324538258575,689.0909090909091,1923.0,49.0,890.0,348.0,0.04599864222225818,0.02669171776846694,0.02538393390453721,0.054078497503291495,0.08961500648155878,0.08023214070738324,0.1017124202329104,0.03563005325832047,0.07676973039443459,0.10993441664066417,0.031088013180425218,0.021599653564713113,0.035911744769963894,0.05839986843080471,0.01934246362178274,0.020085463098863197,0.05089386968186767,0.11663236453775408
step_0020000_binary_040,0.18182373046875,18.0,0.48573346760657937,165.5,808.0,48.0,306.0,152.0,0.0929887180128367,0.055543701062865984,0.03806359322053081,0.005430114292786355,0.036467689000585266,0.04834168511034314,0.06255054101310563,0.03601681259780147,0.029425526851767664,0.1106377272785967,0.07582626840576084,0.07051627177499603,0.018522136443173694,0.03759361631193208,0.10622607212245008,0.052908672945993385,0.10127029331283739,0.021670560241636827
step_0020000_binary_041,0.3216552734375,9.0,0.977988614800759,585.5555555555555,1340.0,55.0,594.0,273.0,0.024255869623002715,0.11598149010156292,0.06153832941172139,0.05363286778413989,0.11856293430007468,0.0374430281297609,0.04930865134436187,0.08373231355068775,0.02355788488953625,0.04211981815137244,0.04687837437057615,0.028460048934512778,0.09062652441308845,0.058831093519241,0.03543314474915672,0.04746011492738464,0.048719171340467264,0.0334583404593523
step_0020000_binary_042,0.21826171875,23.0,0.6252796420581656,155.47826086956522,979.0,57.0,344.0,196.0,0.12676776004066545,0.04934024924866308,0.056229100425034144,0.03403730570461158,0.07633229340476842,0.04634731357772174,0.03733408885473934,0.05382995201297566,0.1031502224544371,0.10268618383818055,0.06591391429705852,0.03212330915361416,0.02866077533917313,0.06670996180391742,0.02040459359003464,0.02426428345917418,0.027974795031571006,0.04789389776365984
step_0020000_binary_043,0.3505859375,9.0,0.9810236768802229,638.2222222222222,1374.0,43.0,603.0,295.0,0.12518330082224724,0.07659622501748209,0.05947052129511151,0.05353633005708665,0.03796300577911427,0.07571753239298841,0.008234570782135152,0.04217382520173701,0.016216071466767682,0.06759159007043933,0.03006487561162171,0.05459932495755851,0.06433644296051277,0.06668504393646435,0.05317112830355268,0.04748062062058143,0.07605569235453788,0.044923898370061506
step_0020000_binary_044,0.439453125,13.0,0.9609722222222222,553.8461538461538,1962.0,54.0,958.0,388.0,0.057342074666776044,0.03295995165749635,0.06499682566418308,0.13398530895520508,0.2515197094392255,0.0444114860806013,0.017194796094725184,0.03461575161125564,0.03542182262775163,0.08065134753807585,0.02702072329718489,0.052836766509921196,0.04855037360925977,0.021275681476651754,0.03065871234245604,0.02849865122985224,0.028455032053142613,0.009604985146235846
