sample_id,fracture_pixel_ratio,num_connected_components,largest_component_ratio,mean_component_area,skeleton_length,endpoint_count,junction_count,hough_line_count,orientation_bin_00,orientation_bin_01,orientation_bin_02,orientation_bin_03,orientation_bin_04,orientation_bin_05,orientation_bin_06,orientation_bin_07,orientation_bin_08,orientation_bin_09,orientation_bin_10,orientation_bin_11,orientation_bin_12,orientation_bin_13,orientation_bin_14,orientation_bin_15,orientation_bin_16,orientation_bin_17
step_0062400_binary_000,0.31103515625,10.0,0.5425824175824175,509.6,1367.0,640.0,1.0,263.0,0.12317228844031766,0.09893083094144649,0.08388599947961366,0.059220905192562755,0.022469938736691963,0.01655002304844822,0.054811352520590426,0.04021693604792334,0.04633569937932266,0.10493692128138382,0.08835302069022967,0.05900300914219467,0.015179107200366216,0.024091311826855113,0.06228592381505106,0.013306071754264537,0.021489685411301775,0.06576097509143589
step_0062400_binary_001,0.3006591796875,10.0,0.8548518067397483,492.6,1364.0,598.0,3.0,241.0,0.1251764044463138,0.020936869713341764,0.03454378392231002,0.03491754062685827,0.02255266315629042,0.05017345039941327,0.04042194801800201,0.05423430725056955,0.035370662099994434,0.05309115965226168,0.03313319682665709,0.04096511369711676,0.06547050790931533,0.06666784113074392,0.07120111574423302,0.07180165992793949,0.07474650793314797,0.10459526754549114
step_0062400_binary_002,0.44134521484375,5.0,0.9889365233024477,1446.2,2046.0,1010.0,2.0,364.0,0.05963290139049865,0.014901796581885675,0.02408926648978726,0.0445925020787205,0.07424937671009844,0.02832652812951695,0.03443288971046878,0.057152691463004196,0.026497305761268086,0.12297001899395171,0.10963163410123734,0.09825594035541374,0.11241799411124707,0.04724855183041929,0.02864792084479723,0.06665974940396556,0.03995748133854286,0.010335450705176687
step_0062400_binary_003,0.47894287109375,7.0,0.9886580858926979,1121.0,1986.0,976.0,1.0,419.0,0.026584289627021387,0.0134223211674237,0.033233810622598545,0.02588744023989262,0.08927260340004524,0.1067626437105325,0.0967402646127268,0.06535456147261579,0.07767665111822239,0.14577338263208564,0.05750713069513766,0.034123627002489394,0.05911629975605469,0.02933489285345217,0.059220816988754636,0.024222423642872096,0.03543401598951086,0.0203328244685639
step_0062400_binary_004,0.3631591796875,5.0,0.8863865546218488,1190.0,1546.0,678.0,1.0,300.0,0.02961733001084353,0.005465049702716151,0.024485518761322198,0.05111032267855365,0.007820847651223423,0.037430374883904965,0.02432190217413754,0.08159082496711188,0.11478451034290733,0.16317501207572738,0.09061710040155219,0.047216604329694455,0.08122136721312384,0.06692727088517131,0.05117597652539125,0.044691702254381814,0.05220096866305436,0.02614731647918261
step_0062400_binary_005,0.398681640625,8.0,0.9554500918554807,816.5,1704.0,794.0,6.0,357.0,0.028042692223355484,0.006433852281957624,0.00569070075191583,0.020826121708154403,0.0791557670024427,0.03735058828729418,0.03551197125437903,0.06487909351651897,0.09962550049330593,0.20803986077044442,0.10917882459918653,0.0998362062816767,0.05952291255240238,0.06571124223660126,0.025070683175037883,0.004162175878587877,0.033284784273832406,0.01767702271290658
step_0062400_binary_006,0.37371826171875,9.0,0.8036910011432304,680.3333333333334,1687.0,842.0,1.0,295.0,0.08575898466098827,0.11635283144533028,0.06636819153924654,0.028887759925733815,0.02392694752034121,0.039684611561234234,0.049922370534571145,0.03047787905872125,0.013257742063964364,0.10536735477865333,0.03268509000938898,0.07282683764423538,0.028075516854094096,0.06599065274913878,0.06606133955149092,0.07398297119273661,0.07416300892379016,0.026209909986340724
step_0062400_binary_007,0.4202880859375,5.0,0.9557072320650596,1377.2,1912.0,892.0,0.0,363.0,0.06183478888771965,0.018127761900003342,0.03188123564705123,0.045970969298064816,0.08041969038574695,0.05728439127193761,0.024862614032100577,0.04893595825218551,0.11630494913543371,0.1184446363827444,0.03485186800107749,0.02544556303948953,0.06864177287905916,0.08603405085145535,0.040216252691242835,0.0351048805154212,0.05560846117477542,0.05003015565449118
step_0062400_binary_008,0.333984375,4.0,0.9627192982456141,1368.0,1477.0,669.0,0.0,275.0,0.1505107168074459,0.05445619351818693,0.067356738254581,0.1057237396805384,0.044792240084758614,0.04297922470746339,0.01662108467243345,0.04333940302290129,0.008132294754117081,0.054734721776804184,0.03756187810755812,0.046447057555447924,0.025651746968678484,0.031540076373224694,0.021690181267785765,0.11108211554932573,0.06148008208600271,0.07590050481274635
step_0062400_binary_009,0.2890625,7.0,0.8342483108108109,676.5714285714286,1243.0,589.0,0.0,242.0,0.18290318817061268,0.10298302077050657,0.05411449095630416,0.016458019825951617,0.0290806856757273,0.05108279015401166,0.025334199014959986,0.02729408482035778,0.0421592188306156,0.070416218510928,0.05153266218755141,0.03725774372721817,0.018357068908062504,0.010623420116563047,0.01337200424283469,0.07552101602982689,0.10270904489085661,0.0888011231671113
step_0062400_binary_010,0.42889404296875,4.0,0.9960153692898819,1756.75,1870.0,915.0,2.0,341.0,0.16031002196406247,0.017081964362971748,0.055837860930454924,0.015367597312723018,0.06803945095189128,0.050540720032863175,0.022268951188666675,0.014617595570460185,0.01060440236786028,0.05363724757272802,0.04980541102852616,0.0762856422947728,0.07173797721930554,0.10367619696155152,0.025905493770719015,0.026453088338617505,0.08243289468102638,0.09539748345079932
step_0062400_binary_011,0.4383544921875,4.0,0.9952659426343636,1795.5,2004.0,1083.0,2.0,382.0,0.047395961928146546,0.04521116212302156,0.08501942391989013,0.032748541568242966,0.06992879898277705,0.0514821339019442,0.03365497005597118,0.040606470625419326,0.028577033343678056,0.031199514593493863,0.02771466502376364,0.11346767891975894,0.0628760927642601,0.08165517659673761,0.06464262515000017,0.05941416819622119,0.09351438481499129,0.030891197491682263
step_0062400_binary_012,0.37139892578125,2.0,0.9947411668036155,3042.5,1611.0,799.0,0.0,316.0,0.1135861877453402,0.053494985936336725,0.04238563213626228,0.04225206089655286,0.04414253077627915,0.047017353498792575,0.06032986924345621,0.01697455872588327,0.009277474584071204,0.06444443035725471,0.04022381335239447,0.051933035273269076,0.056142500115032905,0.0814687539105141,0.08560776249485062,0.04884922214832697,0.07805186766515537,0.06381796114022734
step_0062400_binary_013,0.407958984375,5.0,0.9717235188509874,1336.8,1841.0,924.0,2.0,377.0,0.0837086978520725,0.09619506680290345,0.0751792330240259,0.04513639705040821,0.03224784078208398,0.029976574939747393,0.02004749086042768,0.014240529602603988,0.027662468850941063,0.07262615494402926,0.02391938097943761,0.043752586388581004,0.07855659204319757,0.10391134685567449,0.06867867995341723,0.047332475736628306,0.10619398151695557,0.0306345018168647
