epoch,loss,predicted_velocity_norm,step,t_mean,target_velocity_norm
2,0.3634338080883026,169.96270751953125,1349,0.5465818643569946,180.98983764648438
2,0.46731191873550415,162.82769775390625,1399,0.4495202302932739,181.17733764648438
3,0.38260751962661743,166.0418701171875,1449,0.5185840129852295,181.14251708984375
3,0.42547959089279175,158.02664184570312,1499,0.4817241132259369,181.1527557373047
3,0.40831097960472107,166.87673950195312,1549,0.49471142888069153,181.04994201660156
3,0.4278859794139862,158.91213989257812,1599,0.4653741717338562,180.98040771484375
3,0.39942142367362976,157.78074645996094,1649,0.505283772945404,181.13572692871094
3,0.37890690565109253,160.24612426757812,1699,0.5013761520385742,181.0914306640625
3,0.4193628132343292,158.60513305664062,1749,0.4924885928630829,181.0731201171875
3,0.41722893714904785,156.80227661132812,1799,0.5049091577529907,181.03237915039062
3,0.42974722385406494,162.8175811767578,1849,0.48018693923950195,181.0672607421875
4,0.47604331374168396,157.42343139648438,1899,0.4347882866859436,180.90139770507812
4,0.3561488687992096,167.6075439453125,1949,0.515306830406189,180.95425415039062
4,0.3604435622692108,164.8032684326172,1999,0.5467836260795593,181.09750366210938
4,0.3983270227909088,163.92530822753906,2049,0.5084104537963867,180.926025390625
4,0.36547166109085083,157.11590576171875,2099,0.5150207281112671,181.2063751220703
4,0.4097650349140167,160.70826721191406,2149,0.45617300271987915,181.08485412597656
4,0.46177908778190613,154.64144897460938,2199,0.4490406811237335,181.06915283203125
4,0.41656494140625,159.7747802734375,2249,0.4663230776786804,181.0633087158203
4,0.2972106337547302,165.0922393798828,2299,0.5560535788536072,180.97769165039062
5,0.34282392263412476,162.20266723632812,2349,0.5463501214981079,181.01422119140625
5,0.42121583223342896,157.31417846679688,2399,0.47273150086402893,180.9130859375
5,0.4606258273124695,158.30120849609375,2449,0.4309341609477997,181.10781860351562
5,0.37529098987579346,161.43472290039062,2499,0.49495768547058105,181.10462951660156
5,0.3330913782119751,158.9093780517578,2549,0.5483071208000183,181.04095458984375
5,0.35168886184692383,163.61300659179688,2599,0.5261411666870117,181.13426208496094
5,0.39423587918281555,162.78457641601562,2649,0.4764367341995239,180.879150390625
5,0.4100040793418884,161.87889099121094,2699,0.45354679226875305,180.84548950195312
5,0.3422338366508484,164.83279418945312,2749,0.5117697715759277,180.89459228515625
5,0.3330417275428772,166.3812255859375,2799,0.5093068480491638,180.92210388183594
6,0.36104369163513184,164.877197265625,2849,0.5448168516159058,181.13983154296875
6,0.3283904790878296,161.69174194335938,2899,0.5348367094993591,180.93618774414062
6,0.30965375900268555,164.84457397460938,2949,0.5384269952774048,181.07980346679688
6,0.429045170545578,166.126220703125,2999,0.4816422462463379,180.95455932617188
6,0.38238775730133057,163.3702850341797,3049,0.5028692483901978,181.17880249023438
6,0.43384411931037903,156.2444610595703,3099,0.45800235867500305,181.0589599609375
6,0.3300060033798218,164.42242431640625,3149,0.5237321257591248,180.99575805664062
6,0.32603996992111206,164.41525268554688,3199,0.5155302882194519,181.09756469726562
6,0.32414254546165466,169.37033081054688,3249,0.5417262315750122,181.03463745117188
7,0.3454289138317108,161.02944946289062,3299,0.5167412757873535,180.81967163085938
7,0.3868870437145233,164.9460906982422,3349,0.4866465926170349,181.16676330566406
7,0.29980960488319397,162.79376220703125,3399,0.54576575756073,181.11968994140625
7,0.3615016043186188,161.45260620117188,3449,0.527506947517395,181.1558837890625
7,0.35327857732772827,169.1629638671875,3499,0.508009672164917,181.03271484375
7,0.33597320318222046,168.09315490722656,3549,0.5116312503814697,181.1195526123047
7,0.37923967838287354,164.53387451171875,3599,0.4627523124217987,181.0400848388672
7,0.3668489158153534,166.23223876953125,3649,0.4819197952747345,180.9470977783203
7,0.40864208340644836,165.99867248535156,3699,0.4674888253211975,180.93038940429688
8,0.31913524866104126,162.65289306640625,3749,0.5288522839546204,180.84674072265625
8,0.3223474621772766,160.08895874023438,3799,0.5519418120384216,181.01022338867188
8,0.3221624493598938,166.17352294921875,3849,0.5512402653694153,180.98927307128906
8,0.402213990688324,162.12576293945312,3899,0.4476710557937622,180.9344482421875
8,0.3172113001346588,160.01309204101562,3949,0.5258487462997437,180.8878936767578
8,0.4258953034877777,158.96856689453125,3999,0.43926993012428284,181.15414428710938
8,0.331753671169281,164.1417999267578,4049,0.5186346769332886,180.88067626953125
8,0.32752129435539246,162.79656982421875,4099,0.5025771856307983,181.0755615234375
8,0.393565833568573,158.3311309814453,4149,0.4526820778846741,181.06271362304688
8,0.2971215844154358,163.73599243164062,4199,0.5487178564071655,181.129150390625
9,0.37063294649124146,169.47698974609375,4249,0.47184595465660095,181.10000610351562
9,0.38810157775878906,164.39683532714844,4299,0.4813327491283417,181.08810424804688
9,0.3032403290271759,167.44952392578125,4349,0.5289767980575562,180.93295288085938
9,0.28974449634552,169.8789520263672,4399,0.5136072635650635,180.9259033203125
9,0.3325774073600769,163.36985778808594,4449,0.5036503076553345,181.00401306152344
9,0.3533249497413635,161.5471649169922,4499,0.5097032785415649,181.02072143554688
9,0.31145837903022766,165.036865234375,4549,0.528302788734436,181.0778045654297
9,0.269748330116272,164.11721801757812,4599,0.569101095199585,180.96417236328125
9,0.2618734836578369,165.3227081298828,4649,0.5702558159828186,180.96389770507812
10,0.39044415950775146,155.57017517089844,4699,0.517507791519165,181.06015014648438
10,0.3610854148864746,165.89813232421875,4749,0.47014740109443665,181.00625610351562
10,0.4367128312587738,156.46539306640625,4799,0.4390687346458435,180.93356323242188
10,0.39425379037857056,162.15267944335938,4849,0.4413248300552368,180.9349365234375
10,0.40396180748939514,161.41464233398438,4899,0.4672686755657196,181.07321166992188
10,0.29759687185287476,164.74417114257812,4949,0.5153493285179138,180.795654296875
10,0.42418593168258667,155.05044555664062,4999,0.43677395582199097,181.09469604492188
10,0.34663957357406616,164.97039794921875,5049,0.48691269755363464,181.21783447265625
10,0.34079086780548096,168.50222778320312,5099,0.5209236741065979,180.87530517578125
11,0.3636729419231415,163.4217529296875,5149,0.4673392176628113,180.91400146484375
11,0.32819393277168274,164.15359497070312,5199,0.5088401436805725,180.84951782226562
11,0.32198619842529297,165.93560791015625,5249,0.5374091863632202,181.02005004882812
11,0.2959502041339874,165.70169067382812,5299,0.518070638179779,180.9724578857422
11,0.3396627902984619,166.02676391601562,5349,0.49757328629493713,180.90621948242188
11,0.2307281345129013,166.9310302734375,5399,0.5755536556243896,181.0041961669922
11,0.33654525876045227,160.41537475585938,5449,0.4983111023902893,181.1556396484375
11,0.3289809823036194,162.32861328125,5499,0.5304684638977051,181.09603881835938
11,0.36564695835113525,167.1063995361328,5549,0.45307546854019165,180.89279174804688
11,0.25797221064567566,164.96759033203125,5599,0.5828222036361694,181.04806518554688
12,0.2829607427120209,169.6102752685547,5649,0.5306081771850586,181.0108642578125
12,0.2812042236328125,163.161865234375,5699,0.5513150691986084,180.76556396484375
12,0.3656095266342163,162.4996337890625,5749,0.44835516810417175,180.93995666503906
12,0.2995176315307617,164.8790740966797,5799,0.5455171465873718,180.9554443359375
12,0.34632933139801025,168.23680114746094,5849,0.48365843296051025,180.96572875976562
12,0.3451605439186096,160.4261016845703,5899,0.4805485010147095,181.12440490722656
12,0.4029436409473419,161.19671630859375,5949,0.4334462285041809,181.063232421875
12,0.28245049715042114,173.05142211914062,5999,0.551860511302948,181.03271484375
12,0.28578895330429077,166.63555908203125,6049,0.5428329706192017,180.86239624023438
13,0.3606237769126892,165.54046630859375,6099,0.47633421421051025,181.03323364257812
13,0.2965480089187622,164.9895477294922,6149,0.5144846439361572,181.08206176757812
13,0.3494994044303894,165.45599365234375,6199,0.4888516664505005,180.90956115722656
13,0.38936319947242737,163.3343505859375,6249,0.4504116177558899,180.97845458984375
13,0.3392232060432434,168.74551391601562,6299,0.4989173412322998,181.14007568359375
13,0.30946460366249084,166.32815551757812,6349,0.5153090357780457,181.08599853515625
13,0.27951183915138245,168.908935546875,6399,0.5723490715026855,180.93789672851562
13,0.3025906980037689,167.68878173828125,6449,0.5072122812271118,180.89239501953125
13,0.33060532808303833,164.19085693359375,6499,0.5202415585517883,181.2359619140625
13,0.3246270418167114,168.18057250976562,6549,0.5082828998565674,180.92723083496094
14,0.30099302530288696,164.36431884765625,6599,0.5328587293624878,180.90509033203125
14,0.32877516746520996,159.9720916748047,6649,0.5395124554634094,180.96206665039062
14,0.2596781253814697,165.7030792236328,6699,0.5444823503494263,180.99075317382812
14,0.36558449268341064,160.29541015625,6749,0.4715038239955902,180.88565063476562
14,0.24861855804920197,170.03785705566406,6799,0.5614111423492432,180.86929321289062
14,0.35254645347595215,161.5164794921875,6849,0.4799252152442932,180.90603637695312
14,0.26121634244918823,163.9934844970703,6899,0.5783461928367615,180.74081420898438
14,0.35360780358314514,162.55606079101562,6949,0.45203080773353577,180.92361450195312
14,0.3268716037273407,164.6839599609375,6999,0.517802357673645,181.16741943359375
15,0.2588784694671631,166.00131225585938,7049,0.5915716290473938,181.17970275878906
15,0.3697929084300995,161.94415283203125,7099,0.4848732650279999,181.00900268554688
15,0.3111094832420349,166.30874633789062,7149,0.5007655024528503,181.08621215820312
15,0.3249864876270294,163.2718505859375,7199,0.4723995625972748,181.11920166015625
15,0.24080120027065277,168.50820922851562,7249,0.572419285774231,180.88299560546875
15,0.31448811292648315,167.56378173828125,7299,0.4934450387954712,181.05502319335938
15,0.3216705918312073,160.13186645507812,7349,0.5302330851554871,180.99354553222656
15,0.247573584318161,173.8112030029297,7399,0.5447871088981628,181.06472778320312
15,0.3016226291656494,170.1707305908203,7449,0.5069547891616821,180.98841857910156
16,0.3247554898262024,168.04519653320312,7499,0.4870976507663727,180.9850616455078
16,0.2328193187713623,165.08529663085938,7549,0.5742573738098145,180.94314575195312
16,0.24936331808567047,165.36245727539062,7599,0.5808762311935425,180.98092651367188
16,0.37286293506622314,161.5135498046875,7649,0.48488953709602356,180.921630859375
16,0.33208712935447693,159.36032104492188,7699,0.4982246160507202,180.84576416015625
16,0.30003345012664795,168.0399627685547,7749,0.5611606240272522,180.76846313476562
16,0.35625964403152466,162.57618713378906,7799,0.45931148529052734,181.1236572265625
16,0.29592978954315186,163.3885498046875,7849,0.5184973478317261,181.05628967285156
16,0.35192573070526123,161.3804168701172,7899,0.4894665479660034,181.06336975097656
16,0.3515947461128235,164.704345703125,7949,0.45392873883247375,180.90789794921875
17,0.3413665294647217,164.79702758789062,7999,0.522955596446991,180.91929626464844
17,0.35963210463523865,160.98184204101562,8049,0.4483463168144226,181.1764373779297
17,0.3868004083633423,162.67263793945312,8099,0.45173007249832153,180.85873413085938
17,0.259569376707077,169.67782592773438,8149,0.5348407030105591,181.14614868164062
17,0.3220379948616028,168.33091735839844,8199,0.4877663850784302,180.94384765625
17,0.3840186595916748,162.54684448242188,8249,0.44874507188796997,180.92538452148438
17,0.3783460855484009,163.01416015625,8299,0.4492862820625305,181.2111358642578
17,0.2850540280342102,164.74453735351562,8349,0.5453486442565918,181.06365966796875
17,0.30598360300064087,164.55471801757812,8399,0.48658671975135803,180.99017333984375
18,0.3894612789154053,162.8226776123047,8449,0.4669508635997772,181.1610107421875
18,0.341935396194458,162.14903259277344,8499,0.4941779673099518,181.0419921875
18,0.375078409910202,164.40975952148438,8549,0.44028133153915405,180.75762939453125
18,0.3815072774887085,165.89306640625,8599,0.46042895317077637,181.15731811523438
18,0.38575291633605957,158.4940185546875,8649,0.4413934350013733,181.01446533203125
18,0.2796725630760193,167.11119079589844,8699,0.5221782326698303,181.01271057128906
18,0.3673035204410553,161.604736328125,8749,0.4381898045539856,180.8687744140625
18,0.3249063491821289,163.08099365234375,8799,0.4845869541168213,180.997802734375
18,0.3137142062187195,165.523681640625,8849,0.49873125553131104,181.0155029296875
19,0.3721391558647156,164.12945556640625,8899,0.4667482376098633,181.0717315673828
19,0.26696211099624634,168.81118774414062,8949,0.5315433144569397,180.9163360595703
19,0.3464495539665222,164.12454223632812,8999,0.5022605657577515,181.09432983398438
19,0.28797584772109985,165.56907653808594,9049,0.5252219438552856,181.3717498779297
19,0.2822490930557251,169.63955688476562,9099,0.5139933228492737,181.060546875
19,0.36342653632164,165.00299072265625,9149,0.48091667890548706,181.08602905273438
19,0.3433762490749359,167.4019775390625,9199,0.4617347717285156,181.04055786132812
19,0.33442848920822144,162.38702392578125,9249,0.47886964678764343,180.82342529296875
19,0.29458826780319214,164.8214111328125,9299,0.49445682764053345,181.1341552734375
19,0.34142836928367615,163.74114990234375,9349,0.4861680269241333,181.03933715820312
20,0.31307125091552734,164.25550842285156,9399,0.526473343372345,181.18780517578125
20,0.26796066761016846,168.40994262695312,9449,0.5725048780441284,181.1143798828125
20,0.33589446544647217,165.61141967773438,9499,0.4744189977645874,180.96717834472656
20,0.36235129833221436,163.07949829101562,9549,0.4511003792285919,180.976318359375
20,0.3500083386898041,169.8648681640625,9599,0.5129903554916382,180.9139862060547
20,0.2857952117919922,162.46926879882812,9649,0.5339725017547607,181.13958740234375
20,0.2860320210456848,167.40695190429688,9699,0.5213305950164795,180.82252502441406
20,0.3072482943534851,164.6181182861328,9749,0.5099732875823975,180.9930877685547
20,0.3068331480026245,163.39942932128906,9799,0.5460842251777649,180.92709350585938
21,0.3530988395214081,162.89114379882812,9849,0.4440739154815674,180.9198760986328
21,0.3139861226081848,165.51583862304688,9899,0.4821086525917053,181.13336181640625
21,0.30516529083251953,172.48056030273438,9949,0.5306308269500732,180.81031799316406
21,0.29237595200538635,167.39364624023438,9999,0.505474865436554,180.89036560058594
21,0.3642062246799469,162.33551025390625,10049,0.4579566419124603,181.1114501953125
21,0.3771945834159851,160.42352294921875,10099,0.4705297648906708,181.02244567871094
21,0.35561883449554443,163.57025146484375,10149,0.4627692699432373,180.97731018066406
21,0.3619091212749481,161.1377716064453,10199,0.4616759419441223,181.05760192871094
21,0.2695092260837555,163.40235900878906,10249,0.5238324403762817,180.93792724609375
22,0.2690940499305725,168.7853546142578,10299,0.5156720876693726,180.83834838867188
22,0.3197188675403595,167.08816528320312,10349,0.5170068144798279,180.9293212890625
22,0.2742445468902588,168.00650024414062,10399,0.5370711088180542,181.004638671875
22,0.395013689994812,159.5113525390625,10449,0.4324774742126465,180.995849609375
22,0.28255558013916016,168.54537963867188,10499,0.5421403646469116,181.08033752441406
22,0.3194887042045593,163.3228759765625,10549,0.4925302267074585,180.90866088867188
22,0.27929526567459106,167.70556640625,10599,0.5276619791984558,180.97195434570312
22,0.2958804965019226,171.34681701660156,10649,0.512169361114502,181.14306640625
22,0.3061176538467407,163.17507934570312,10699,0.535163402557373,181.07313537597656
22,0.3093166947364807,162.82550048828125,10749,0.5641285181045532,181.09963989257812
23,0.2015819549560547,177.24343872070312,10799,0.601442277431488,180.9516143798828
23,0.24828973412513733,168.34451293945312,10849,0.5570189952850342,181.1728515625
23,0.29721587896347046,168.49269104003906,10899,0.4912917912006378,181.09768676757812
23,0.2789461612701416,167.83897399902344,10949,0.5584006309509277,180.88641357421875
23,0.3392108082771301,162.3885040283203,10999,0.46648427844047546,180.90756225585938
23,0.36502015590667725,164.17996215820312,11049,0.448208749294281,180.80242919921875
23,0.373211145401001,163.03211975097656,11099,0.44606566429138184,181.02694702148438
23,0.347687691450119,161.95181274414062,11149,0.4762069284915924,181.17950439453125
23,0.30419981479644775,160.56124877929688,11199,0.5226006507873535,180.98944091796875
24,0.296174019575119,167.26998901367188,11249,0.48567014932632446,180.90928649902344
24,0.344105988740921,165.6216278076172,11299,0.45241260528564453,180.87939453125
24,0.289112389087677,164.59657287597656,11349,0.507954478263855,181.1663818359375
24,0.3340138792991638,165.23233032226562,11399,0.4741506576538086,181.0706787109375
24,0.29357093572616577,165.32473754882812,11449,0.4871302545070648,181.05374145507812
24,0.3731565475463867,163.3226318359375,11499,0.4369216859340668,181.05857849121094
24,0.3132660984992981,166.07302856445312,11549,0.49467888474464417,180.75270080566406
24,0.27669450640678406,163.5108184814453,11599,0.5558352470397949,181.1171112060547
24,0.32804983854293823,161.61581420898438,11649,0.47237181663513184,180.90113830566406
24,0.280276894569397,165.97512817382812,11699,0.5155752301216125,181.11781311035156
25,0.2784273624420166,167.25827026367188,11749,0.5204169154167175,180.9247283935547
25,0.31855884194374084,165.13253784179688,11799,0.48062196373939514,181.03616333007812
25,0.32978421449661255,169.92959594726562,11849,0.48950961232185364,180.99822998046875
25,0.33233267068862915,166.45828247070312,11899,0.48120296001434326,181.01272583007812
25,0.3083430826663971,161.45864868164062,11949,0.48708921670913696,181.0257568359375
25,0.24033574759960175,169.287841796875,11999,0.5848514437675476,181.10968017578125
25,0.2937191128730774,164.93824768066406,12049,0.5020876526832581,181.111572265625
25,0.32813936471939087,167.65447998046875,12099,0.5074665546417236,180.8134765625
25,0.4007428288459778,158.90463256835938,12149,0.4109230935573578,181.16586303710938
26,0.3214927613735199,168.00436401367188,12199,0.4995931088924408,181.051025390625
26,0.34971287846565247,162.1743621826172,12249,0.4718036651611328,180.9273681640625
26,0.3586050868034363,160.79876708984375,12299,0.4319634735584259,181.09884643554688
26,0.36221352219581604,160.45242309570312,12349,0.4668238162994385,181.15670776367188
26,0.34515315294265747,162.269287109375,12399,0.45590996742248535,180.87152099609375
26,0.2589225769042969,168.9442901611328,12449,0.5386409759521484,181.0223388671875
26,0.27969300746917725,168.26817321777344,12499,0.52740478515625,181.00831604003906
26,0.31978651881217957,161.92323303222656,12549,0.48120272159576416,181.14979553222656
26,0.25862938165664673,169.43453979492188,12599,0.5441898107528687,181.0154266357422
27,0.30518245697021484,165.16217041015625,12649,0.5026862621307373,180.98199462890625
27,0.28698650002479553,169.41062927246094,12699,0.4944499135017395,180.99337768554688
27,0.3157433271408081,162.6970672607422,12749,0.5077887773513794,181.10794067382812
27,0.2624635100364685,169.80039978027344,12799,0.5258219838142395,181.0848388671875
27,0.3300524353981018,159.75726318359375,12849,0.5171284675598145,181.03189086914062
27,0.330251544713974,166.5515899658203,12899,0.4980618357658386,181.03736877441406
27,0.3037509620189667,166.36151123046875,12949,0.49035704135894775,181.10594177246094
27,0.34010159969329834,160.56246948242188,12999,0.4915270209312439,181.087158203125
27,0.2916598320007324,166.54766845703125,13049,0.5050861835479736,180.95162963867188
27,0.3326287865638733,163.79476928710938,13099,0.5110611319541931,181.28665161132812
28,0.32065021991729736,167.99156188964844,13149,0.46777796745300293,181.0551300048828
28,0.39888471364974976,160.1477508544922,13199,0.41190171241760254,181.15774536132812
28,0.2652983069419861,166.9220428466797,13249,0.5359915494918823,180.96524047851562
28,0.3490150570869446,164.77923583984375,13299,0.4698466658592224,180.81558227539062
28,0.2925946116447449,166.26644897460938,13349,0.505359411239624,181.03720092773438
28,0.3111873269081116,165.67086791992188,13399,0.4735918641090393,181.0018768310547
28,0.22471533715724945,169.93600463867188,13449,0.5496981143951416,180.98187255859375
28,0.2944980263710022,166.5514373779297,13499,0.5087035894393921,181.13613891601562
28,0.313846617937088,164.0478515625,13549,0.4629749059677124,180.96267700195312
29,0.2835719585418701,167.76620483398438,13599,0.496366411447525,181.0404815673828
29,0.3113097846508026,161.15737915039062,13649,0.5099314451217651,180.98641967773438
29,0.27155357599258423,171.6749267578125,13699,0.5270628929138184,181.01898193359375
29,0.2844877541065216,164.82318115234375,13749,0.5119638442993164,181.23574829101562
29,0.18768410384655,170.24354553222656,13799,0.5779516696929932,181.07632446289062
29,0.3505289554595947,163.46463012695312,13849,0.46659719944000244,181.04153442382812
29,0.3262117803096771,164.29483032226562,13899,0.45942986011505127,180.99264526367188
29,0.40119218826293945,158.50823974609375,13949,0.4629387855529785,181.0623016357422
29,0.29697394371032715,163.20989990234375,13999,0.5268822908401489,181.0052032470703
30,0.27965211868286133,164.39788818359375,14049,0.4994030296802521,181.2015380859375
30,0.3217793107032776,164.80587768554688,14099,0.5051772594451904,181.00167846679688
30,0.2844979166984558,165.94610595703125,14149,0.5460309982299805,180.92913818359375
30,0.3101826310157776,166.14273071289062,14199,0.5226980447769165,181.17001342773438
30,0.2657361328601837,165.92796325683594,14249,0.5508887767791748,180.98049926757812
30,0.2396763414144516,172.65858459472656,14299,0.5455572605133057,181.010009765625
30,0.18054252862930298,171.57681274414062,14349,0.5926687717437744,181.15115356445312
30,0.28274965286254883,166.08349609375,14399,0.5245240330696106,181.22299194335938
30,0.24837084114551544,168.93502807617188,14449,0.5175787806510925,180.88137817382812
30,0.286908894777298,166.50845336914062,14499,0.5207319259643555,180.92230224609375
31,0.3801862597465515,161.93455505371094,14549,0.4300900995731354,181.0221405029297
31,0.34878820180892944,161.69886779785156,14599,0.49604523181915283,180.85592651367188
31,0.29678505659103394,169.77120971679688,14649,0.49044013023376465,180.9991912841797
31,0.28528714179992676,166.25875854492188,14699,0.5068238377571106,180.96807861328125
31,0.3244487941265106,167.62283325195312,14749,0.4714975655078888,181.115478515625
31,0.2285967469215393,171.11126708984375,14799,0.5354573726654053,181.06170654296875
31,0.25128173828125,166.18490600585938,14849,0.5431500673294067,181.0708465576172
31,0.3317950367927551,167.37472534179688,14899,0.48483026027679443,181.10189819335938
31,0.2727830410003662,171.28057861328125,14949,0.5421745777130127,180.97390747070312
32,0.28657156229019165,165.49118041992188,14999,0.4858756363391876,181.20504760742188
32,0.25081199407577515,168.9984130859375,15049,0.5028203725814819,180.92794799804688
32,0.32910725474357605,165.8736572265625,15099,0.5070803165435791,180.93661499023438
32,0.26640796661376953,167.8354949951172,15149,0.5225217938423157,181.1331787109375
32,0.2817205488681793,164.0294952392578,15199,0.4985208809375763,180.87937927246094
32,0.3063487410545349,167.01983642578125,15249,0.49694880843162537,180.91140747070312
32,0.2584960460662842,170.5743408203125,15299,0.5530983209609985,180.98361206054688
32,0.36321383714675903,160.22122192382812,15349,0.4373859167098999,180.91909790039062
32,0.35204222798347473,163.23965454101562,15399,0.44992929697036743,180.98016357421875
33,0.3464706540107727,164.72412109375,15449,0.4628848135471344,181.09756469726562
33,0.3372148275375366,165.70675659179688,15499,0.5107946991920471,181.09251403808594
33,0.35945653915405273,160.3443603515625,15549,0.46762755513191223,181.24925231933594
33,0.33749622106552124,164.005126953125,15599,0.4462023675441742,181.04571533203125
33,0.3107244670391083,170.32968139648438,15649,0.46846842765808105,181.01458740234375
33,0.3067000210285187,172.23719787597656,15699,0.4761483073234558,181.00425720214844
33,0.2528262436389923,169.6561279296875,15749,0.5090197324752808,180.95030212402344
33,0.328313410282135,162.34854125976562,15799,0.4778748154640198,181.14328002929688
33,0.28095170855522156,167.08450317382812,15849,0.5072386860847473,180.98220825195312
33,0.3729744851589203,159.84927368164062,15899,0.43101805448532104,181.15281677246094
34,0.3031803369522095,160.94810485839844,15949,0.5007683038711548,181.003173828125
34,0.24388772249221802,167.68899536132812,15999,0.5524259805679321,180.9812469482422
34,0.2941161096096039,167.0685577392578,16049,0.525739312171936,180.84976196289062
34,0.3912627696990967,155.28280639648438,16099,0.4519141912460327,180.86753845214844
34,0.2621838450431824,171.50523376464844,16149,0.5290552377700806,181.03897094726562
34,0.31317561864852905,164.68307495117188,16199,0.49366679787635803,181.05984497070312
34,0.333141028881073,162.56411743164062,16249,0.4906511902809143,181.13287353515625
34,0.3168580234050751,169.76480102539062,16299,0.5178474187850952,181.13156127929688
34,0.25901710987091064,167.9174346923828,16349,0.5486235022544861,180.81039428710938
35,0.3381645083427429,165.22247314453125,16399,0.4677245616912842,181.06292724609375
35,0.2833213210105896,165.0217742919922,16449,0.5170504450798035,181.11849975585938
35,0.3158460259437561,165.05845642089844,16499,0.4772803783416748,181.05006408691406
35,0.25046584010124207,166.99380493164062,16549,0.5194957256317139,181.06239318847656
35,0.22458240389823914,166.69189453125,16599,0.5402675867080688,181.04434204101562
35,0.37763702869415283,160.64883422851562,16649,0.4220940172672272,180.9050750732422
35,0.3254501223564148,161.58755493164062,16699,0.4874570667743683,181.01763916015625
35,0.4086592197418213,160.10043334960938,16749,0.43325549364089966,181.03854370117188
35,0.40122318267822266,161.92294311523438,16799,0.4321014881134033,181.14883422851562
36,0.30702126026153564,162.19737243652344,16849,0.49460697174072266,180.9420166015625
36,0.3271443843841553,165.14535522460938,16899,0.46280068159103394,181.0728302001953
36,0.306650847196579,167.9642333984375,16949,0.5225733518600464,180.99395751953125
36,0.26705247163772583,169.51524353027344,16999,0.5161504745483398,180.83885192871094
36,0.23265022039413452,173.53463745117188,17049,0.508116602897644,181.0599822998047
36,0.3043840229511261,166.54005432128906,17099,0.47213366627693176,181.19883728027344
36,0.29659074544906616,170.693603515625,17149,0.5127447843551636,181.11309814453125
36,0.2605069577693939,164.98492431640625,17199,0.5460947751998901,181.182861328125
36,0.31024494767189026,162.5820770263672,17249,0.4756222069263458,180.840087890625
36,0.1973620057106018,167.97421264648438,17299,0.5811669826507568,180.9211883544922
37,0.2747010588645935,168.19796752929688,17349,0.5008981227874756,180.93881225585938
37,0.3209024667739868,162.17466735839844,17399,0.4781133532524109,181.1775360107422
37,0.33774682879447937,167.07791137695312,17449,0.48544004559516907,180.8445281982422
37,0.247550368309021,167.33453369140625,17499,0.5589315891265869,180.8155517578125
37,0.28388381004333496,166.44888305664062,17549,0.4798208773136139,180.89404296875
37,0.2492959201335907,167.31439208984375,17599,0.5178990960121155,180.88162231445312
37,0.28597575426101685,167.83352661132812,17649,0.5018743276596069,180.91575622558594
37,0.3188653588294983,168.58810424804688,17699,0.4858774244785309,181.05764770507812
37,0.34955599904060364,163.35598754882812,17749,0.4642619490623474,180.86749267578125
38,0.2335672527551651,165.91859436035156,17799,0.5956032276153564,180.9693603515625
38,0.2505453824996948,164.48289489746094,17849,0.5377471446990967,181.02444458007812
38,0.3332860469818115,165.32046508789062,17899,0.47231513261795044,181.17938232421875
38,0.3209097385406494,164.86703491210938,17949,0.48869338631629944,181.2117462158203
38,0.3270672857761383,167.34829711914062,17999,0.4664704203605652,180.93408203125
